1000000 5 0.4 10000
282835 9906 10729 13695 682835 
261110 29964 23538 661110 24278 
166176 112818 60271 566176 94559 
169999 85410 128161 569999 46431 
73722 137347 148606 473722 166603 
195382 58289 84553 595382 66394 
41414 441414 118198 234046 164928 
21608 168584 192832 421608 195368 
288299 8929 6558 7915 688299 
248781 42129 21935 648781 38374 
6206 177270 406206 202000 208318 
208194 608194 70255 66542 46815 
141494 125997 104365 541494 86650 
72994 86866 185708 181438 472994 
1004 188697 188993 401004 220302 
213097 63749 57115 613097 52942 
11182 411182 175113 184633 217890 
207068 607068 64575 69896 51393 
18929 418929 183865 184656 193621 
222247 39356 64907 51243 622247 
75842 475842 122502 124785 201029 
285263 9555 10273 9646 685263 
296712 2179 696712 1703 2694 
78108 132846 478108 149777 161161 
153129 110357 56340 127045 553129 
239723 37595 44298 639723 38661 
131096 65828 531096 161147 110833 
130881 93572 530881 146467 98199 
19531 163253 419531 232162 165523 
174873 105265 109267 574873 35722 
251081 651081 34073 28973 34792 
88627 122030 182027 488627 118689 
150305 100865 73718 550305 124807 
177838 62057 89540 577838 92727 
7934 196546 227751 407934 159835 
50070 158085 450070 194169 147606 
99691 499691 114778 139537 146303 
119616 131013 113362 519616 116393 
17933 154276 190555 219303 417933 
134037 130569 84486 534037 116871 
75787 475787 130044 156831 161551 
222250 73866 67791 622250 13843 
261939 25070 22239 28813 661939 
75934 203152 475934 146340 98640 
43631 443631 168462 202057 142219 
18753 169536 214436 178522 418753 
154757 94105 554757 86943 109438 
192139 73116 81465 61141 592139 
299611 339 270 169 699611 
281401 681401 12878 12801 11519 
14170 168116 202357 414170 201187 
169582 108918 68397 83521 569582 
61726 461726 114415 197863 164270 
227574 627574 47107 48335 49410 
116295 121008 154374 516295 92028 
160441 94985 89756 94377 560441 
195195 73554 64246 595195 71810 
53393 199607 453393 183768 109839 
299852 104 699852 115 77 
246861 45796 26484 646861 33998 
142222 79057 110508 125991 542222 
129846 138492 529846 98118 103698 
194824 58944 82572 68836 594824 
35246 168920 170762 435246 189826 
136931 79262 70463 536931 176413 
178676 91225 74706 578676 76717 
33567 162977 190176 179713 433567 
45504 162952 445504 151299 194741 
128754 142592 71648 128252 528754 
235154 57270 51670 635154 20752 
10713 410713 256258 134411 187905 
279707 13952 679707 9047 17587 
277080 17989 15163 12688 677080 
245971 40623 645971 29423 38012 
298863 698863 789 534 951 
285567 7546 11554 9766 685567 
68575 192990 112194 468575 157666 
147049 547049 38923 129260 137719 
24478 207749 424478 215725 127570 
183078 46419 116242 71183 583078 
15197 174736 415197 210645 184225 
12591 162182 412591 176113 236523 
211946 40685 53197 611946 82226 
129372 137636 110346 93274 529372 
208611 79483 20562 608611 82733 
248222 42048 648222 26288 35220 
237954 40799 32670 50623 637954 
41674 171202 196231 441674 149219 
61110 78161 461110 208393 191226 
137971 74021 147035 537971 103002 
196826 77948 73062 596826 55338 
153448 142918 62513 553448 87673 
119584 72476 159655 519584 128701 
9820 181607 193455 409820 205298 
67814 140924 467814 120405 203043 
123074 91719 523074 108681 153452 
16064 162558 208825 416064 196489 
281768 15997 681768 6487 13980 
106293 171034 121574 94806 506293 
194834 110019 45629 594834 54684 
56370 456370 160980 88017 238263 
173004 573004 100252 101457 52283 
164084 75016 92086 564084 104730 
65130 123704 184472 161564 465130 
141392 114996 85810 541392 116410 
169334 48526 77071 569334 135735 
291677 5891 5680 5075 691677 
168438 568438 97365 95409 70350 
269397 669397 21652 18497 21057 
79999 194562 136085 109355 479999 
223366 62454 35014 55800 623366 
31907 192768 144701 198717 431907 
288662 5813 7608 9255 688662 
127369 527369 98380 166110 80772 
291077 691077 5973 7777 4096 
40615 181223 193444 440615 144103 
117187 151930 517187 88548 125148 
73665 473665 131663 110160 210847 
141228 158984 541228 77350 81210 
144204 70912 112928 127752 544204 
231799 61306 631799 32217 42879 
125001 119211 525001 119214 111573 
214072 75406 75649 20801 614072 
138400 85344 538400 126258 111598 
100352 500352 110480 164911 123905 
48640 448640 161575 159571 181574 
160917 95866 560917 98971 83329 
267147 23542 21141 667147 21023 
11199 411199 153587 222951 201064 
81218 145150 135224 157190 481218 
167592 55805 567592 130353 78658 
11577 411577 185423 192290 199133 
34673 151296 434673 196445 182913 
68679 118526 158867 468679 185249 
224848 53009 51044 46251 624848 
86133 51290 163081 213363 486133 
298527 987 1043 916 698527 
236849 31054 636849 45948 49300 
257041 30967 26128 28823 657041 
157429 117179 557429 119228 48735 
281820 13776 14610 681820 7974 
262336 19283 662336 33776 22269 
108472 90005 508472 107816 185235 
82623 128984 136261 169509 482623 
69374 243543 158764 58945 469374 
83305 483305 186726 135168 111496 
264519 24616 32454 13892 664519 
103366 129364 118356 503366 145548 
299489 383 699489 351 288 
241242 641242 44632 28247 44637 
223635 623635 35585 66284 50861 
29131 429131 177773 129728 234237 
153444 57088 110144 125880 553444 
226279 43555 51474 52413 626279 
244950 48763 38864 644950 22473 
175751 95897 66617 85984 575751 
63571 176045 148223 148590 463571 
275356 10977 21589 16722 675356 
38055 438055 147262 156443 220185 
92550 492550 198858 114939 101103 
235989 41362 635989 43957 42703 
252349 34216 34011 27075 652349 
64105 131947 154856 184987 464105 
32785 201535 141898 432785 190997 
248175 26988 37475 39187 648175 
214138 64609 614138 46203 60912 
139227 539227 124390 80071 117085 
56161 146223 154639 186816 456161 
38520 172833 184171 438520 165956 
74892 231989 474892 115569 102658 
223906 39385 41926 623906 70877 
127194 527194 119538 129949 96125 
179214 88819 79331 73422 579214 
110506 103556 131357 144075 510506 
225079 37064 65454 47324 625079 
216139 60095 616139 58805 48822 
59991 202072 128140 459991 149806 
246517 34303 30385 646517 42278 
111433 511433 153885 78386 144863 
141717 541717 73014 126594 116958 
268981 20675 12044 29319 668981 
260920 23262 38693 660920 16205 
183428 583428 107235 60939 64970 
130195 68862 195402 75346 530195 
12666 195351 216959 412666 162358 
56007 168546 202532 116908 456007 
52476 132276 452476 146452 216320 
13353 185291 194843 193160 413353 
4919 283139 404919 154691 152332 
239543 45546 31837 639543 43531 
80359 180061 50464 208757 480359 
26216 201003 117317 229248 426216 
246095 646095 40509 27744 39557 
230457 62560 630457 36030 40496 
54809 160819 150018 179545 454809 
149147 549147 115905 77517 108284 
83611 167575 157904 107299 483611 
126190 104218 526190 131776 111626 
254622 35539 25220 654622 29997 
24955 139321 424955 199831 210938 
197948 65875 85973 52256 597948 
282852 14171 13176 6949 682852 
76356 148600 476356 175322 123366 
33263 172074 433263 229082 132318 
279053 13273 16630 11991 679053 
253643 20441 35669 653643 36604 
118478 95943 143504 123597 518478 
214246 59876 614246 50573 61059 
110184 149569 100883 510184 129180 
2086 208980 171351 402086 215497 
243840 43662 643840 31031 37627 
109263 157502 134474 89498 509263 
23509 423509 189776 132095 231111 
105201 505201 179922 102384 107292 
204156 61279 57806 604156 72603 
193297 98090 53008 593297 62308 
193876 593876 75518 73555 63175 
55707 164175 455707 180277 144134 
57775 121914 187859 174677 457775 
92167 492167 103185 175975 136506 
49884 449884 204965 184303 110964 
30632 184598 161574 192564 430632 
236412 47453 636412 58847 20876 
98032 155969 114887 498032 133080 
188410 87394 103499 588410 32287 
114298 82201 514298 165171 124032 
59674 139354 196689 144609 459674 
61275 97281 157218 222951 461275 
83186 183638 108330 141660 483186 
71436 134952 139791 182385 471436 
190521 590521 50208 100703 68047 
11783 170444 411783 229445 176545 
97546 94693 497546 142757 167458 
34935 217011 168294 144825 434935 
32614 185438 163591 432614 185743 
197380 597380 49563 71037 84640 
164757 564757 101575 74788 94123 
2026 195396 402026 208465 192087 
16661 194808 223386 148484 416661 
212911 51486 49984 72708 612911 
7436 202293 222244 407436 160591 
147210 76668 547210 156055 72857 
276754 16161 15117 676754 15214 
189359 589359 94201 83569 43512 
19318 156375 149209 255780 419318 
71493 129554 128987 471493 198473 
146968 128950 93143 83971 546968 
186230 85787 70262 71491 586230 
102391 502391 148453 166890 79875 
126005 149753 97420 526005 100817 
245678 40967 32711 645678 34966 
281278 13470 681278 9814 14160 
146279 546279 84290 84882 138270 
34426 209040 157687 164421 434426 
152238 120113 91416 552238 83995 
294481 3565 694481 4306 3167 
256867 20402 26887 656867 38977 
206260 606260 51559 79149 56772 
49569 171396 192884 136582 449569 
7187 244664 180674 407187 160288 
237213 30729 41813 637213 53032 
222385 35686 65813 622385 53731 
213315 68210 613315 47907 57253 
75459 475459 180291 133715 135076 
252436 33131 652436 27165 34832 
214877 57057 58036 55153 614877 
76535 165020 104262 177648 476535 
142887 120593 93545 542887 100088 
15124 222551 144748 415124 202453 
157599 90999 79187 114616 557599 
132739 532739 114132 118237 102153 
202146 602146 81492 58639 55577 
268678 17721 27421 668678 17502 
20963 226412 420963 160316 171346 
89483 489483 151249 137742 132043 
3525 172986 203973 215991 403525 
52603 452603 115174 201072 178548 
241604 35182 33796 641604 47814 
228310 46673 50927 45780 628310 
233920 633920 61241 40984 29935 
26078 155089 185049 426078 207706 
25543 173109 425543 174549 201256 
15700 162299 415700 242742 163559 
114988 514988 114132 120861 135031 
52607 452607 150763 172617 171406 
65438 150556 176757 465438 141811 
189600 91585 70300 58915 589600 
54044 170314 454044 136247 185351 
295697 3413 695697 2258 2935 
153500 94166 119048 553500 79786 
296275 2285 3103 2062 696275 
153659 553659 72091 83538 137053 
97870 105189 497870 156235 142836 
221236 59600 62406 621236 35522 
84699 171274 151245 484699 108083 
149674 111496 549674 122502 66654 
106422 93038 166767 127351 506422 
162675 105337 562675 89634 79679 
12227 137203 412227 240373 197970 
34197 136359 434197 222189 173058 
48189 179354 448189 157006 167262 
296453 1585 3294 2215 696453 
41331 441331 207656 153748 155934 
137269 537269 119077 89340 117045 
220114 45411 58260 620114 56101 
203861 47442 603861 59346 85490 
233369 31042 51512 50708 633369 
258711 25308 27061 30209 658711 
54729 200351 149827 140364 454729 
52871 169452 452871 140595 184211 
220193 25985 61632 620193 71997 
64936 464936 169174 212983 87971 
118212 88568 137299 518212 137709 
229798 54806 26697 629798 58901 
246267 646267 20878 39131 47457 
156227 110409 88525 556227 88612 
98528 498528 92692 162311 147941 
10541 181366 410541 222983 174569 
279182 15500 11826 679182 14310 
121081 154692 119236 83910 521081 
57993 457993 164262 185701 134051 
146361 125954 546361 111630 69694 
102127 134457 144590 502127 116699 
161968 72511 561968 102626 100927 
186806 72161 82679 586806 71548 
297181 1730 1857 2051 697181 
139597 539597 85181 144421 91204 
88009 488009 150352 105730 167900 
25772 191205 425772 165885 191366 
147273 71958 92567 140929 547273 
298444 1149 1166 698444 797 
254589 35105 22428 33289 654589 
221131 51755 621131 43665 62318 
5493 405493 190555 212603 185856 
11602 411602 191741 176773 208282 
48313 143149 448313 210069 150156 
8284 248609 151423 408284 183400 
204680 60484 101142 29014 604680 
190298 72620 590298 66678 80106 
55088 123571 160351 205902 455088 
43014 194458 177386 142128 443014 
189702 101851 42639 76106 589702 
95850 218394 72656 495850 117250 
9364 164416 228729 188127 409364 
53909 159794 118596 213792 453909 
86120 103339 486120 179405 145016 
272720 16051 672720 22261 16248 
116190 115825 516190 70903 180892 
281844 11028 681844 8911 16373 
265481 665481 29405 21253 18380 
68564 110090 468564 191545 161237 
271905 671905 11348 21850 22992 
140312 105950 137478 75948 540312 
263195 22638 32630 18342 663195 
260560 21867 660560 35851 21162 
244749 36162 34039 40301 644749 
151314 74452 109009 551314 113911 
161843 113928 98738 561843 63648 
63674 213075 136530 123047 463674 
208321 73726 62551 608321 47081 
279156 13371 13348 14969 679156 
25552 193888 165976 425552 189032 
172772 95670 572772 69512 89274 
227791 34503 627791 51075 58840 
203814 79225 603814 48498 64649 
90685 160921 149055 108654 490685 
36428 125257 436428 196929 204958 
69135 122046 207645 132039 469135 
296951 1988 2537 1573 696951 
33157 167594 433157 117705 248387 
33198 207179 433198 152006 174419 
200882 60437 600882 64425 73374 
85720 178357 137467 112736 485720 
62328 160787 115024 199533 462328 
273471 673471 21252 17165 14641 
257836 26754 27971 657836 29603 
110602 110213 510602 118637 149946 
136150 93657 140813 93230 536150 
198722 78190 55012 598722 69354 
51996 204244 451996 129816 161948 
224621 624621 46305 58625 45828 
220301 53119 620301 71614 34665 
176271 91823 82587 576271 73048 
75141 172703 184687 475141 92328 
44962 182889 444962 123379 203808 
283505 14694 6971 11325 683505 
292515 3917 7304 692515 3749 
131960 91899 122115 531960 122066 
257894 38585 28955 657894 16672 
46507 446507 116577 140398 250011 
132060 94302 96781 144797 532060 
37833 168881 152449 203004 437833 
162241 93420 562241 86569 95529 
227949 58268 44858 627949 40976 
114085 155573 149114 514085 67143 
247498 647498 28858 44302 31844 
135767 102526 535767 114551 111389 
66169 466169 173656 188894 105112 
54230 153084 454230 178180 160276 
56921 225127 101364 456921 159667 
58083 145186 458083 179697 158951 
288434 7935 688434 5668 9529 
211092 64833 58445 54538 611092 
152814 100263 97344 552814 96765 
277426 18779 13452 12917 677426 
101532 123042 501532 125041 148853 
107833 167490 133711 507833 83133 
216466 77530 616466 17982 71556 
162840 562840 88861 106842 78617 
298858 698858 1054 822 408 
47937 447937 118905 168860 216361 
294771 4549 2583 3326 694771 
6527 406527 204731 201896 180319 
157538 95230 64787 557538 124907 
261720 36127 16024 661720 24409 
248474 47744 32184 648474 23124 
90841 131262 490841 117360 169696 
189669 68536 76513 75613 589669 
190183 77226 79180 590183 63228 
234274 634274 60922 29017 41513 
4447 217769 404447 220321 153016 
268391 17193 668391 24062 21963 
128176 74069 528176 110135 159444 
88113 488113 154776 176970 92028 
198165 598165 58592 64799 80279 
114861 103632 142535 514861 124111 
291177 3889 691177 8142 5615 
124598 125705 108210 524598 116889 
292504 4667 5533 4792 692504 
189297 102512 589297 44014 74880 
198139 80207 598139 44526 78989 
216530 60991 61879 616530 44070 
51873 196597 131373 451873 168284 
34680 434680 130958 210617 189065 
80794 480794 165390 104421 168601 
2253 226791 154307 214396 402253 
169074 569074 74133 74335 113384 
185917 585917 75768 76599 75799 
221413 62580 621413 41760 52834 
168555 77342 64205 121343 568555 
27972 179413 427972 166496 198147 
226384 38827 626384 38586 69819 
209893 64017 609893 53403 62794 
30425 430425 213491 171821 153838 
12423 151559 412423 221444 202151 
98659 498659 200688 78628 123366 
90723 490723 121676 138491 158387 
184964 74858 88410 584964 66804 
21586 169819 188223 198786 421586 
72856 108593 472856 160875 184820 
107378 141345 57313 507378 186586 
138422 101248 108847 538422 113061 
290581 690581 3056 7898 7884 
180369 53351 100087 580369 85824 
108439 508439 88020 131971 163131 
277356 17659 12599 15030 677356 
122198 109545 147239 522198 98820 
207534 63175 607534 61046 60711 
143889 543889 80434 121183 110605 
207786 58768 607786 55682 69978 
38999 170383 173527 178092 438999 
6570 175000 406570 202788 209072 
9725 193397 409725 189505 197648 
150207 550207 138501 68613 92472 
222897 622897 50044 64336 39826 
242183 642183 32439 19023 64172 
60210 118340 192861 168379 460210 
252424 31258 652424 33554 30340 
191634 96043 46748 73941 591634 
104767 89494 176821 504767 124151 
15097 415097 215443 174832 179531 
199631 599631 99164 49914 51660 
21717 172293 208096 176177 421717 
222563 80302 34368 622563 40204 
77528 117527 159497 167920 477528 
240215 44957 37593 640215 37020 
50963 127712 151241 450963 219121 
250707 20483 39717 650707 38386 
29290 125897 233077 429290 182446 
288416 8611 6628 688416 7929 
94698 142840 145379 122385 494698 
113576 163104 513576 96050 113694 
178252 82303 69618 91575 578252 
260977 25217 24360 660977 28469 
55987 134933 175939 177154 455987 
115222 515222 147329 142223 80004 
270335 27027 670335 20393 11910 
332 223873 180359 195104 400332 
195406 79656 595406 65246 64286 
32678 432678 197290 188756 148598 
86752 196180 103525 486752 126791 
232929 45277 22092 66773 632929 
31735 92773 431735 162082 281675 
103055 141829 125044 127017 503055 
150694 115448 89067 94097 550694 
33732 206124 433732 184410 142002 
6383 406383 230241 171371 185622 
154016 69419 102524 554016 120025 
265227 16379 31840 665227 21327 
176276 84048 66359 97041 576276 
210510 69683 610510 51933 57364 
229818 36932 629818 47390 56042 
217443 617443 55528 63363 46223 
210038 73509 610038 70628 35787 
38091 175656 438091 161969 186193 
248530 30945 39925 32070 648530 
125757 81035 525757 128458 138993 
240232 41646 640232 33498 44392 
13298 177187 169802 413298 226415 
295176 3339 695176 4026 2283 
146855 102280 84209 119801 546855 
12261 412261 141078 226832 207568 
207928 54312 70464 607928 59368 
263174 25520 23107 663174 25025 
283310 11115 683310 13399 8866 
218827 48013 72884 41449 618827 
117940 517940 102372 102199 159549 
269837 11631 669837 20937 27758 
203307 50207 603307 79206 63973 
29969 220419 135010 429969 184633 
34737 126289 180460 434737 223777 
172751 73036 85316 96146 572751 
238581 638581 28254 45869 48715 
16236 416236 208080 197782 161666 
237042 40899 35467 637042 49550 
74072 223678 101575 126603 474072 
194442 594442 97066 55952 58098 
294519 3167 4747 3048 694519 
2671 206256 174488 402671 213914 
57375 134931 457375 140293 210026 
176940 105138 59232 81750 576940 
166434 110780 79806 76546 566434 
9707 409707 187675 195582 197329 
117814 517814 166290 99934 98148 
86070 119535 134816 173509 486070 
27113 200072 427113 189303 156399 
250272 29593 39290 650272 30573 
184739 65366 96365 584739 68791 
105338 132556 171599 505338 85169 
22691 422691 105761 199250 249607 
289808 689808 8003 6174 6207 
162025 62356 85123 128471 562025 
230439 45843 35052 58227 630439 
261330 661330 28105 20086 29149 
157212 108642 96433 557212 80501 
156650 99155 74559 556650 112986 
242105 32309 46412 37069 642105 
66070 466070 200440 97922 169498 
217659 44365 42858 617659 77459 
142672 542672 134197 108317 72142 
292284 2778 692284 6707 5947 
119407 105201 91511 519407 164474 
202251 602251 85313 62191 47994 
95476 112858 107261 495476 188929 
192349 66483 592349 83589 65230 
215228 57105 615228 61583 50856 
53389 453389 204139 222232 66851 
3080 182480 180507 230853 403080 
16045 182502 215028 170380 416045 
155980 82839 555980 113009 92192 
260111 23719 36803 660111 19256 
120940 130774 114256 520940 113090 
191299 64010 591299 66539 86853 
103086 503086 147313 106809 139706 
239608 639608 38477 46463 35844 
106103 109065 82946 506103 195783 
164035 68611 82134 121185 564035 
2389 402389 142899 196067 256256 
241298 641298 27269 46710 43425 
49292 197366 168551 135499 449292 
9397 188904 409397 256036 136266 
123821 135971 523821 112665 103722 
60229 154960 148786 175796 460229 
121795 105555 101935 521795 148920 
233776 53733 32808 633776 45907 
261177 22229 21218 34199 661177 
255624 655624 34844 23552 30356 
132749 94944 532749 80956 158602 
250112 40580 25579 33617 650112 
19123 419123 157757 222765 181232 
210435 610435 82094 39494 57542 
177009 78488 84016 577009 83478 
116511 120378 133883 516511 112717 
145635 139176 95802 73752 545635 
196830 596830 94686 47631 64023 
294934 694934 3803 3176 3153 
224922 47671 624922 47453 55032 
248432 46065 30689 26382 648432 
54199 94212 209703 454199 187687 
257016 38936 657016 21816 25216 
204953 55283 68070 604953 66741 
6753 217567 225673 406753 143254 
170505 96069 59023 570505 103898 
279748 8624 18168 679748 13712 
80200 167156 480200 189205 83239 
276280 676280 15607 13120 18713 
128271 128680 138845 75933 528271 
163037 93646 563037 52661 127619 
58476 188372 160121 458476 134555 
231262 59411 631262 40987 37078 
153641 108916 74877 553641 108925 
232798 54482 39403 632798 40519 
150010 133997 62567 103416 550010 
55802 119750 177404 455802 191242 
37112 125784 150770 437112 249222 
297051 1517 1898 697051 2483 
108615 508615 170403 112263 100104 
183269 583269 83931 76394 73137 
197836 70511 68912 597836 64905 
21715 216846 158327 421715 181397 
221640 58897 38683 621640 59140 
129252 99524 108787 529252 133185 
239040 639040 55258 25308 41354 
26941 195208 153134 426941 197776 
185714 97154 585714 81496 49922 
36120 253080 161960 436120 112720 
271336 671336 7341 30294 19693 
73392 181622 135935 135659 473392 
224649 39953 60858 624649 49891 
167940 90322 88890 84908 567940 
273642 23347 12585 673642 16784 
179465 64345 579465 79498 97227 
159809 66618 559809 142274 71490 
227638 39662 627638 68266 36796 
235220 635220 35746 45750 48064 
241140 29343 46078 641140 42299 
296365 2690 2688 1892 696365 
115882 98289 124883 515882 145064 
86679 150143 126785 149714 486679 
286839 11012 7360 686839 7950 
213057 55783 56645 61458 613057 
238584 43136 44229 638584 35467 
237 210856 190758 400237 197912 
148171 76312 113116 114230 548171 
192989 29448 100069 84505 592989 
203572 62381 603572 71529 58946 
256738 656738 29549 27666 29309 
162585 63601 98926 112303 562585 
255221 18335 655221 40681 30542 
221525 37860 621525 59258 59832 
66704 466704 213339 136150 117103 
155723 151565 54569 82420 555723 
202555 44043 602555 89862 60985 
120079 107461 141806 110575 520079 
2405 402405 213581 169982 211627 
127227 113335 527227 116883 115328 
255791 31202 19765 37451 655791 
115568 133048 109355 126461 515568 
207377 64151 607377 67200 53895 
173522 62596 94462 573522 95898 
157604 87864 557604 68844 128084 
239906 639906 39082 50566 30540 
123448 109665 523448 127226 116213 
229180 629180 42739 39910 58991 
64147 464147 131685 211668 128353 
272124 18102 18551 19099 672124 
274738 11813 674738 16318 22393 
268847 23399 14008 24899 668847 
203969 603969 91898 27941 72223 
84765 161010 484765 166472 102988 
169619 64731 89307 569619 106724 
93264 125133 162220 493264 126119 
95197 94561 141266 173779 495197 
26455 426455 228951 172493 145646 
115740 114806 136570 117144 515740 
33048 125050 200860 207994 433048 
183398 61758 84321 87125 583398 
208964 79925 608964 57027 45120 
36896 223204 436896 149366 153638 
297451 1145 697451 1700 2253 
278619 12226 17316 678619 13220 
200419 55451 93300 50411 600419 
100157 121898 500157 85843 191945 
35297 155354 147232 226820 435297 
202676 602676 70587 60263 63798 
153095 87282 553095 100149 106379 
55500 174096 166046 148858 455500 
159138 559138 111340 76744 93640 
253063 40559 25460 653063 27855 
13391 199645 413391 194508 179065 
134531 63080 534531 137875 129983 
273910 15690 21981 673910 14509 
46365 165455 171971 169844 446365 
90623 163482 160036 490623 95236 
16105 184353 234218 416105 149219 
284345 14565 684345 10307 6438 
102572 502572 136274 164083 94499 
239068 45303 43079 639068 33482 
248769 648769 31478 40890 30094 
490 400490 215362 165793 217865 
163891 82410 83854 563891 105954 
195267 595267 69632 59669 80165 
291800 6033 5586 691800 4781 
283744 683744 14559 7582 10371 
110255 123161 510255 91566 164763 
104613 175405 504613 105967 109402 
234321 634321 41531 34784 55043 
51905 150525 177562 451905 168103 
279185 13053 15476 679185 13101 
77342 177112 477342 177081 91123 
51432 161905 451432 187332 147899 
73494 129734 164277 473494 159001 
272238 672238 21684 14835 19005 
236597 28205 52887 636597 45714 
258695 43039 24268 15303 658695 
124095 123404 115391 113015 524095 
258287 658287 33218 16250 33958 
5879 228999 181256 405879 177987 
47738 447738 186915 119505 198104 
149257 68811 549257 127604 105071 
187528 587528 57506 104848 62590 
84475 484475 119349 166872 144829 
185568 108586 61100 585568 59178 
208319 65600 45290 72472 608319 
107661 141784 507661 91708 151186 
39871 147806 176074 439871 196378 
236853 636853 63614 29489 33191 
80207 208359 152718 480207 78509 
189593 45519 589593 95710 79585 
290430 3338 8555 7247 690430 
245200 40109 645200 41529 27962 
139384 97959 146240 77033 539384 
47705 447705 151047 215740 137803 
29027 159568 218061 164317 429027 
206053 59109 64749 64036 606053 
97424 128819 166884 497424 109449 
261883 17287 661883 25759 33188 
122410 522410 71814 125840 157526 
226349 57554 47774 626349 41974 
168920 568920 95360 84335 82465 
88855 139393 488855 114157 168740 
138678 88607 538678 124600 109437 
299763 89 194 191 699763 
46437 160033 143909 203184 446437 
220758 52281 45649 620758 60554 
19717 237119 419717 184926 138521 
169851 85863 101862 569851 72573 
239255 29632 44134 47724 639255 
263326 24549 20252 28547 663326 
117212 97706 131171 136699 517212 
220402 60876 41095 57225 620402 
228475 628475 35550 34101 73399 
102161 502161 117836 155279 122563 
167778 567778 114623 57685 92136 
243289 47487 37624 28311 643289 
216883 75086 42835 616883 48313 
278023 678023 9988 10838 23128 
151432 93638 551432 76352 127146 
32100 151967 432100 171588 212245 
9830 186683 227630 166027 409830 
291759 7932 3690 4860 691759 
24064 216378 146727 188767 424064 
272684 18380 20305 672684 15947 
279522 11356 13803 15797 679522 
4407 167174 191015 404407 232997 
205048 70399 605048 65806 53699 
298672 1004 698672 871 781 
255836 28065 26802 655836 33461 
152927 98455 82016 113675 552927 
61342 172014 461342 159553 145749 
195206 595206 49666 100257 59665 
146003 103330 143116 61548 546003 
158739 558739 84840 88343 109339 
163407 124982 67745 563407 80459 
298713 818 1155 698713 601 
188214 588214 80732 73807 69033 
116675 177113 516675 105560 83977 
298671 1034 791 698671 833 
98118 498118 149326 101567 152871 
291651 5135 5005 691651 6558 
135736 118940 535736 90195 119393 
268789 23780 17077 21565 668789 
184339 82025 102170 47127 584339 
96060 180045 100406 127429 496060 
190702 71162 590702 106221 41213 
121052 103667 521052 84881 169348 
271309 20019 29610 671309 7753 
197545 53178 597545 78064 73668 
76024 127377 476024 158812 161763 
234310 27763 634310 47774 55843 
93444 153903 493444 110802 148407 
167910 567910 75786 90233 98161 
96314 135704 496314 99473 172195 
182945 58509 101781 73820 582945 
171603 106081 79912 70801 571603 
144928 129854 102320 77970 544928 
225959 51450 42994 53638 625959 
178882 65043 93534 578882 83659 
23456 127470 205403 220215 423456 
74023 134213 474023 188737 129004 
165937 61356 103116 565937 103654 
80430 92622 480430 141321 205197 
19475 419475 192651 204860 163539 
186324 586324 70803 65274 91275 
140503 120154 109943 88897 540503 
206094 59864 606094 65832 62116 
226772 40284 46237 626772 59935 
74713 474713 95699 140132 214743 
78162 170067 117076 478162 156533 
183525 77800 583525 85973 69177 
71897 171076 146432 138698 471897 
98835 143940 498835 149313 109077 
85926 485926 150940 115353 161855 
71373 471373 91580 172688 192986 
131510 160569 531510 107873 68538 
20230 178034 206883 420230 174623 
148927 134324 548927 72975 94847 
224538 624538 36807 80863 33254 
148509 84051 548509 75583 143348 
41500 153293 197961 441500 165746 
289853 689853 5097 6630 8567 
48677 177528 448677 159503 165615 
150118 105130 550118 114803 79831 
105890 168085 505890 82132 138003 
210679 49267 74707 54668 610679 
119061 70429 145469 519061 145980 
10868 239147 201024 410868 138093 
218698 67407 68268 26929 618698 
174558 93367 82788 74729 574558 
126329 70565 154009 122768 526329 
121311 105649 109695 521311 142034 
142710 123570 108747 542710 82263 
272183 13974 24007 672183 17653 
295177 1969 3254 4423 695177 
275150 675150 17323 15097 17280 
123984 107713 122750 523984 121569 
284844 10076 684844 10078 10158 
85336 121672 485336 155882 151774 
157523 108407 96303 80244 557523 
130902 530902 135274 166455 36467 
110377 111956 125482 141808 510377 
239182 40074 36355 45207 639182 
50503 145295 450503 158849 194850 
297324 697324 1472 1685 2195 
144921 88359 544921 111922 109877 
164657 94866 79082 96738 564657 
270552 17291 15902 670552 25703 
100726 500726 122590 137226 138732 
242484 47273 642484 33555 34204 
258539 30125 22311 30486 658539 
41741 441741 173676 184162 158680 
37798 225814 132267 437798 166323 
173610 49117 140717 573610 62946 
214597 34333 76628 59845 614597 
171304 571304 89003 63679 104710 
86543 142926 113047 170941 486543 
246223 45728 646223 39784 22042 
283120 11258 13470 9032 683120 
106975 183224 71505 506975 131321 
256765 31835 19048 35587 656765 
25751 191412 205323 151763 425751 
286172 10934 6903 9819 686172 
201645 48913 71437 76360 601645 
58895 109912 216164 156134 458895 
138913 538913 112755 110904 98515 
191723 591723 103693 32534 80327 
255583 655583 28870 34280 25684 
113692 513692 115473 117059 140084 
206314 67029 45557 606314 74786 
111871 89367 511871 124850 162041 
155687 555687 94891 103768 89967 
212796 46070 70288 612796 58050 
121040 113078 143305 101537 521040 
136272 78089 98518 536272 150849 
127248 93291 153958 527248 98255 
299861 699861 78 79 121 
298984 650 823 698984 559 
168939 94298 77072 90752 568939 
27732 234451 427732 192916 117169 
139065 89803 139914 539065 92153 
168039 62210 94966 568039 106746 
211528 61957 55033 611528 59954 
70119 204527 143761 470119 111474 
90464 490464 68831 184265 165976 
228931 628931 57956 35453 48729 
160470 147667 61828 560470 69565 
