1000000 5 0.2 10000
384009 13175 8586 584009 10221 
397149 1446 597149 2396 1860 
351521 27560 40059 551521 29339 
219606 105093 419606 113774 141921 
162080 362080 166960 183413 125467 
196452 100664 187867 396452 118565 
46771 234767 238298 233393 246771 
158055 144206 155665 358055 184019 
277024 78612 82083 85257 477024 
359346 24403 15822 41083 559346 
341771 541771 34603 41467 40388 
203699 136623 117978 403699 138001 
283145 79253 94814 483145 59643 
272106 49576 149293 472106 56919 
142137 180352 184655 342137 150719 
297397 53222 497397 103332 48652 
368685 568685 24368 19947 18315 
385103 585103 11640 12171 5983 
172290 146835 372290 144237 164348 
73180 273180 234746 203261 215633 
251691 83478 111314 101826 451691 
326011 526011 51168 45923 50887 
243339 443339 76792 99630 136900 
277255 76562 82677 477255 86251 
60940 231865 232634 213621 260940 
387936 6757 10886 587936 6485 
55996 226357 255996 226108 235543 
188309 185921 152721 84740 388309 
144090 344090 219183 174702 117935 
49874 236527 225823 249874 237902 
286173 486173 88323 53143 86188 
195704 395704 135479 157761 115352 
339803 34058 539803 44181 42155 
144458 134317 179897 196870 344458 
304624 504624 58259 71334 61159 
322323 67102 522323 43886 44366 
388108 8095 10376 588108 5313 
210667 146880 410667 118377 113409 
67117 207348 211822 246596 267117 
74105 215801 274105 231631 204358 
234660 90022 116157 124501 434660 
327752 527752 50405 41480 52611 
182326 189999 382326 126098 119251 
308989 59790 51660 508989 70572 
116116 185240 316116 206868 175660 
228261 91243 87349 164886 428261 
338851 33034 67735 21529 538851 
200344 122816 400344 100293 176203 
338939 54720 34968 538939 32434 
243407 96019 100696 443407 116471 
386249 11665 586249 9325 6512 
140444 340444 180691 191885 146536 
358682 28527 29012 25097 558682 
278762 59302 74069 109105 478762 
199127 127302 399127 180091 94353 
301545 65247 62550 501545 69113 
305177 54998 60528 74120 505177 
361102 26819 28527 561102 22450 
239331 116786 80412 439331 124140 
328239 73335 23524 46663 528239 
135856 166013 189091 173184 335856 
233759 151989 433759 107131 73362 
130695 182446 330695 146254 209910 
152957 136379 179635 352957 178072 
93011 182152 184563 293011 247263 
329981 529981 48031 60988 31019 
43846 238127 243846 236647 237534 
354964 23546 36714 29812 554964 
94122 227061 294122 185515 199180 
210849 89100 132890 156312 410849 
193042 393042 196354 121798 95764 
376773 13930 576773 14315 18209 
77492 189144 277492 216296 239576 
383807 8461 583807 11474 12451 
262782 97600 462782 51699 125137 
308426 56585 39968 86595 508426 
234919 100346 434919 108592 121224 
83724 184963 239667 207922 283724 
308425 59952 61487 508425 61711 
392003 592003 5369 6257 4368 
289043 49792 88713 83409 489043 
390258 6402 8398 4684 590258 
334486 534486 38523 27793 64712 
76353 276353 222428 207026 217840 
357643 557643 34752 13151 36811 
70984 199201 270984 228398 230433 
247238 447238 71883 76906 156735 
212620 49677 141604 183479 412620 
162134 362134 184534 135488 155710 
51598 235068 251598 234261 227475 
399674 599674 186 235 231 
45095 237919 245095 235349 236542 
182487 382487 171466 168685 94875 
240151 124730 92173 102795 440151 
67418 210178 222973 267418 232013 
267400 101662 467400 83771 79767 
390555 5874 590555 3757 9259 
287312 82038 92833 50505 487312 
342991 35913 32607 542991 45498 
274338 474338 85322 104110 61892 
361868 33522 23871 18871 561868 
325432 56861 525432 58090 34185 
225904 83216 425904 173608 91368 
300967 45931 77290 500967 74845 
311404 48964 511404 57232 70996 
395697 2139 3387 3080 595697 
302985 59271 96847 37912 502985 
73488 202958 224710 225356 273488 
343088 48818 543088 25020 39986 
256647 77691 73959 456647 135056 
302570 51850 55174 502570 87836 
397193 1081 2173 597193 2360 
179163 98710 172298 170666 379163 
45912 245912 239339 232169 236668 
185468 109794 385468 149099 170171 
296143 71076 78520 58118 496143 
399502 350 599502 276 370 
177129 103400 211576 130766 377129 
249292 449292 73121 136229 92066 
267310 92583 467310 85568 87229 
135808 173124 197333 157927 335808 
219554 113016 419554 96803 151073 
163413 174083 363413 151522 147569 
151379 351379 165152 219292 112798 
270983 86600 88648 470983 82786 
253714 80990 102580 109002 453714 
63472 263472 225604 214719 232733 
110293 310293 165971 207602 205841 
130259 330259 201042 161893 176547 
331065 56619 44051 37200 531065 
281765 60987 481765 81467 94016 
233549 95522 433549 86336 151044 
258848 458848 78439 82355 121510 
130249 199191 198656 330249 141655 
154315 131355 175249 184766 354315 
217042 123185 94110 417042 148621 
131809 331809 184025 173886 178471 
57317 235303 223145 226918 257317 
263814 101934 104506 463814 65932 
272144 472144 96187 79923 79602 
173408 373408 192772 108797 151615 
199692 399692 86261 207251 107104 
336030 40191 59278 536030 28471 
338665 56161 25189 538665 41320 
211091 117047 125611 411091 135160 
79056 279056 226892 216256 198740 
208394 127228 94841 161143 408394 
184537 142889 157494 384537 130543 
184722 130539 132923 167094 384722 
386649 12992 7735 5975 586649 
317026 54228 517026 57683 54037 
243936 443936 127878 122725 61525 
252832 77310 452832 101714 115312 
270545 78420 52776 470545 127714 
263792 100801 92254 463792 79361 
220198 420198 133831 90561 135212 
335979 45912 25230 56900 535979 
116723 179951 316723 199888 186715 
353895 553895 29447 30971 31792 
360325 560325 26095 21223 32032 
394505 3463 594505 3658 3869 
252246 452246 120048 94932 80528 
395853 595853 3098 2564 2632 
225778 119638 136614 425778 92192 
179263 379263 120118 171867 149489 
376739 576739 12338 22990 11194 
397753 597753 1201 2165 1128 
392396 5037 592396 5994 4177 
225263 425263 103792 133492 112190 
325194 75735 27579 525194 46298 
374585 16469 574585 22732 11629 
167638 367638 161049 145072 158603 
384336 9874 10620 584336 10834 
105805 187519 224820 305805 176051 
331726 54344 41770 531726 40434 
167438 145861 137953 367438 181310 
42233 242233 237477 239939 238118 
307155 507155 70153 51516 64021 
118344 214146 190475 318344 158691 
41925 239279 241925 239214 237657 
144955 166886 344955 138539 204665 
73031 215583 215023 223332 273031 
383612 9502 10646 12628 583612 
339389 42698 39703 539389 38821 
319232 48817 519232 60712 52007 
226366 115423 426366 159191 72654 
271724 88599 57086 471724 110867 
188340 388340 98669 153105 171546 
41348 241348 239289 239169 238846 
372159 13784 23149 572159 18749 
286301 70869 94357 486301 62172 
184222 384222 137739 201482 92335 
321273 46516 521273 43804 67134 
267865 107210 77219 467865 79841 
179916 203219 146842 379916 90107 
42488 239717 242488 238200 237107 
155801 355801 161240 154291 172867 
95700 187046 215246 206308 295700 
184902 143592 189789 96815 384902 
215102 137895 415102 136279 95622 
304520 49158 51917 89885 504520 
241193 85497 85308 146809 441193 
115047 172305 215760 315047 181841 
343206 43555 543206 44577 25456 
324443 524443 57493 38714 54907 
204252 404252 138257 109022 144217 
243286 97451 443286 114868 101109 
112622 130974 312622 239663 204119 
124741 226989 324741 156154 167375 
208790 142567 408790 86294 153559 
94259 230504 294259 226011 154967 
149677 151849 349677 153157 195640 
363873 563873 23033 26754 22467 
386446 10271 586446 9397 7440 
398805 598805 844 771 775 
361161 561161 25401 26989 25288 
78463 210624 201338 278463 231112 
233350 104622 118271 110407 433350 
251728 451728 66984 157000 72560 
230244 147942 430244 74087 117483 
98539 223079 298539 176908 202935 
223327 99420 423327 145307 108619 
273121 473121 72784 94361 86613 
132622 332622 137259 206340 191157 
245422 137734 109495 61927 445422 
104680 304680 231105 196245 163290 
83309 178381 240829 283309 214172 
108289 186959 308289 203753 192710 
266412 63551 106708 466412 96917 
171162 165133 155586 136957 371162 
144036 344036 141714 217338 152876 
348912 548912 35406 35729 31041 
310849 59628 74854 510849 43820 
235750 435750 100575 124511 103414 
144607 122139 344607 194438 194209 
61289 230544 226747 220131 261289 
81945 230509 196662 281945 208939 
206785 56932 129925 406785 199573 
265794 103264 58478 106670 465794 
216048 107707 109134 151063 416048 
232647 112845 116817 432647 105044 
373141 573141 20368 12648 20702 
70562 224548 190842 243486 270562 
217688 117692 417688 103606 143326 
382939 8162 13031 582939 12929 
301376 69486 47435 80327 501376 
170513 172775 146900 139299 370513 
364409 16566 564409 32485 22131 
369718 17371 23460 19733 569718 
280126 101728 78294 59726 480126 
331741 35626 63312 37580 531741 
287300 77849 68257 79294 487300 
250601 94611 450601 80866 123321 
148490 209909 348490 148665 144446 
319412 71430 39524 519412 50222 
56278 232748 234991 256278 219705 
338202 43087 46663 538202 33846 
46634 235903 232464 246634 238365 
173063 373063 169390 132587 151897 
226703 426703 150470 85151 110973 
282367 482367 101904 68503 64859 
394747 594747 2804 3269 4433 
55260 218650 237317 255260 233513 
398579 598579 852 1222 768 
168234 125916 368234 127040 210576 
203890 147739 148216 403890 96265 
287010 92203 64176 487010 69601 
241889 102024 441889 76097 138101 
331787 38286 55696 531787 42444 
109152 209373 309152 136507 235816 
228647 136713 105351 100642 428647 
281213 64444 90886 481213 82244 
207719 122268 407719 140247 122047 
340125 540125 28832 46417 44501 
332514 30714 43634 532514 60624 
121996 182413 181648 321996 191947 
82068 183641 225934 226289 282068 
92812 292812 208906 197487 207983 
204228 187001 404228 142876 61667 
94070 294070 211797 196916 203147 
100174 229236 214630 155786 300174 
142706 342706 185719 196060 132809 
334964 35368 534964 53195 41509 
86490 235712 183981 207327 286490 
352814 30250 25829 38293 552814 
76361 225455 219210 202613 276361 
368354 568354 20897 24824 17571 
353345 46357 32929 14024 553345 
179866 145737 187045 107486 379866 
135516 174490 335516 166318 188160 
88833 203265 288833 208079 210990 
75296 206893 275296 236436 206079 
390505 5925 7229 5836 590505 
315949 515949 61117 46569 60416 
197071 119258 155875 130725 397071 
67723 216022 221108 227424 267723 
62044 262044 224309 214477 237126 
332786 58601 49097 532786 26730 
362144 562144 19701 21283 34728 
218184 134796 134501 94335 418184 
205134 405134 91038 151880 146814 
263504 111446 463504 63135 98411 
249478 449478 135028 48294 117722 
170541 370541 137278 184983 136657 
275887 59669 78767 475887 109790 
203741 403741 167069 151447 74002 
141810 341810 163189 152188 201003 
362135 562135 26440 27048 22242 
201992 195137 401992 104744 96135 
127292 130333 327292 213737 201346 
209559 131580 149535 99767 409559 
243222 443222 103851 126585 83120 
153278 151935 167713 173796 353278 
389708 8384 589708 7785 4415 
230609 138061 98869 430609 101852 
375972 575972 19038 13595 15423 
376769 16893 14696 576769 14873 
214257 93037 112650 165799 414257 
180296 125386 380296 178595 135427 
196840 113012 396840 176072 117236 
399636 245 241 242 599636 
210480 106405 410480 102891 169744 
374497 19311 574497 20891 10804 
248785 98378 158950 45102 448785 
385500 585500 11523 8140 9337 
206723 150496 406723 111215 124843 
152862 148159 203658 352862 142459 
322760 54969 42073 522760 57438 
171698 124046 371698 164081 168477 
157319 357319 166294 146796 172272 
246946 82303 78309 145496 446946 
340300 56523 36413 26464 540300 
254667 99467 454667 86289 104910 
92016 216638 197961 292016 201369 
42822 242822 236848 238718 238790 
318942 80258 518942 48559 33299 
202501 106866 402501 134757 153375 
316245 516245 44798 46917 75795 
242319 87830 127537 442319 99995 
225590 136452 120946 91422 425590 
68707 243278 268707 200648 218660 
385832 6197 8339 585832 13800 
175689 130114 375689 145283 173225 
252790 120051 95280 452790 79089 
271086 78521 39329 471086 139978 
367347 30753 20011 14542 567347 
294897 494897 48334 98831 63041 
41128 241128 238574 239314 239856 
188324 167957 105115 150280 388324 
73873 242094 213990 196170 273873 
133830 204143 333830 168436 159761 
114827 213254 162802 194290 314827 
237212 117491 110918 437212 97167 
313707 513707 40562 68443 63581 
392669 3777 592669 6708 4177 
234337 105470 434337 91228 134628 
127042 151616 327042 220285 174015 
297247 88925 497247 60318 56263 
86523 286523 166239 222743 237972 
105562 211843 171724 305562 205309 
223742 423742 120243 82973 149300 
332967 46512 40115 47439 532967 
302907 59648 502907 73458 61080 
146282 154737 346282 192236 160463 
189879 389879 163238 130433 126571 
166699 137163 185504 366699 143935 
110682 252973 131354 310682 194309 
305790 63169 505790 62035 63216 
222941 142100 96110 422941 115908 
382809 8568 582809 14545 11269 
208371 97743 106942 178573 408371 
321278 49006 521278 46496 61942 
359833 19585 23853 559833 36896 
115870 228448 160154 315870 179658 
193266 137044 130118 146306 393266 
284316 74903 484316 72550 83915 
168011 112986 209312 141680 368011 
95382 216990 295382 193222 199024 
82367 208220 205473 221573 282367 
199222 177704 399222 75277 148575 
123323 197009 181866 174479 323323 
207673 111932 407673 147503 125219 
126586 326586 170896 178097 197835 
192797 392797 145508 156668 112230 
390180 6421 5761 590180 7458 
196674 122946 396674 137663 146043 
394485 3302 4456 594485 3272 
45440 245440 236017 235561 237542 
216171 172593 78072 416171 116993 
314249 56964 514249 44761 69777 
235436 102194 72454 154480 435436 
122344 322344 197353 158475 199484 
308438 57675 508438 48105 77344 
142403 125364 202933 342403 186897 
177338 193090 114290 137944 377338 
378478 578478 19908 13313 9823 
194754 142922 394754 135309 132261 
142052 216334 342052 138988 160574 
325970 525970 46058 47154 54848 
395251 2798 3657 3043 595251 
149405 126954 175768 198468 349405 
216546 129010 112752 125146 416546 
103208 187070 303208 233971 172543 
50185 234736 250185 232365 232529 
125063 164524 197463 187887 325063 
132486 145805 188199 332486 201024 
146785 184931 175907 346785 145592 
335238 48963 535238 60822 19739 
354794 32746 16134 41532 554794 
197311 175395 135255 94728 397311 
228222 428222 119821 108103 115632 
357829 34332 557829 24591 25419 
378822 15669 578822 11524 15163 
367034 24228 567034 23537 18167 
344606 33762 544606 56142 20884 
242299 107986 99106 442299 108310 
101430 235960 301430 131382 229798 
178222 378222 200609 109710 133237 
251412 86073 145529 451412 65574 
173872 373872 142351 148724 161181 
210674 109354 111586 157712 410674 
253010 453010 106354 134931 52695 
261155 147411 461155 54681 75598 
298735 80419 498735 68094 54017 
121513 321513 214885 200967 141122 
75380 214178 275380 213753 221309 
122311 322311 215924 152794 186660 
341677 50895 46048 19703 541677 
45999 235619 245999 237887 234496 
208823 186912 112593 82849 408823 
286099 486099 44937 79688 103177 
288327 71531 89117 488327 62698 
291260 67687 68410 81383 491260 
395079 3094 3132 3616 595079 
381150 10784 12507 14409 581150 
333251 45436 533251 38512 49550 
132824 332824 157724 160996 215632 
244487 108745 136323 65958 444487 
80778 202712 209324 226408 280778 
217090 90588 417090 105936 169296 
138241 338241 153977 177603 191938 
235036 99549 435036 122972 107407 
389000 7539 7649 589000 6812 
123269 168463 178741 323269 206258 
307040 70010 507040 75426 40484 
337866 36776 49415 38077 537866 
380501 12416 580501 14129 12453 
186049 75677 128402 386049 223823 
237499 148701 54144 122157 437499 
201883 169224 401883 142110 84900 
77571 277571 235893 217129 191836 
108689 186533 203861 192228 308689 
54805 254805 224961 237622 227807 
349174 549174 36044 37758 27850 
204387 137653 113426 140147 404387 
158457 195172 358457 143541 144373 
359935 26363 34555 19212 559935 
138479 164529 171827 186686 338479 
391461 7123 5167 4788 591461 
355331 555331 35217 27137 26984 
338119 538119 43961 23627 56174 
316903 48022 516903 60247 57925 
103375 201943 303375 213469 177838 
342961 26902 52582 542961 34594 
337927 537927 40443 43155 40548 
287878 487878 62374 92465 69405 
240679 440679 109963 112205 96474 
336371 31882 536371 49821 45555 
155865 165901 133694 355865 188675 
302934 62207 502934 58120 73805 
90957 213916 214236 290957 189934 
285708 91156 485708 68609 68819 
210086 167214 130809 410086 81805 
308190 53193 72392 508190 58035 
257283 116185 101275 67974 457283 
178660 146824 378660 157908 137948 
235940 94315 143058 435940 90747 
382797 582797 9407 14284 10715 
313943 52711 50201 69202 513943 
335580 535580 36120 54899 37821 
145234 152677 345234 151917 204938 
249145 146111 449145 78461 77138 
351653 23919 31987 40788 551653 
256729 104117 112252 70173 456729 
271149 77504 90266 471149 89932 
177959 377959 148046 149729 146307 
247545 107406 447545 101019 96485 
386880 586880 7455 6693 12092 
333765 48821 34775 48874 533765 
330643 44008 40783 53923 530643 
387365 11452 8689 587365 5129 
188801 143842 93335 185221 388801 
149843 349843 204030 131309 164975 
74286 191937 274286 233060 226431 
58743 220162 258743 235938 226414 
222031 115284 81057 422031 159597 
288902 488902 38706 107996 75494 
267915 114858 73667 75645 467915 
325251 59311 44019 525251 46168 
221833 114868 421833 152415 89051 
322759 52930 57972 43580 522759 
184153 384153 174996 149717 106981 
164785 128625 193403 364785 148402 
49163 234345 229463 249163 237866 
336615 54494 536615 31932 40344 
187941 129473 166311 128334 387941 
182408 126602 382408 164562 144020 
373532 573532 13959 20420 18557 
224084 140131 147952 424084 63749 
136715 199662 177829 149079 336715 
314388 52066 514388 36857 82301 
137011 337011 152483 193025 180470 
381873 14269 10075 11910 581873 
292725 94320 53482 66748 492725 
64344 221188 227284 222840 264344 
90259 198501 215874 290259 205107 
53331 253331 223855 230568 238915 
256837 99280 456837 86999 100047 
112084 221252 312084 148816 205764 
374761 16072 17740 574761 16666 
283104 483104 77873 86351 69568 
345360 545360 45598 22520 41162 
247469 101108 101983 101971 447469 
327944 49816 45932 527944 48364 
383578 15729 5967 11148 583578 
178269 157665 378269 135991 149806 
397098 1430 1744 597098 2630 
171209 124003 202813 371209 130766 
221417 421417 97494 157078 102594 
296431 46578 50720 496431 109840 
248670 108633 139258 448670 54769 
351226 27676 551226 25348 44524 
66732 227561 209646 266732 229329 
51849 251849 237456 229682 229164 
382410 7127 582410 12237 15816 
113544 219162 313544 183812 169938 
117181 190319 146455 317181 228864 
247848 447848 89436 106943 107925 
94612 194272 294612 211692 204812 
43918 243918 235963 239493 236708 
239382 50935 117856 439382 152445 
325030 525030 40110 50405 59425 
335156 62247 33852 535156 33589 
301479 43162 501479 96927 56953 
198662 128524 85720 398662 188432 
138061 338061 178694 164472 180712 
249994 449994 56002 144821 99189 
85516 285516 215363 237284 176321 
125715 325715 174432 219705 154433 
100314 175950 209448 300314 213974 
368340 17586 568340 26246 19488 
134702 156855 194045 179696 334702 
330351 65856 530351 41867 31575 
229089 141783 119715 80324 429089 
280538 74005 69309 480538 95610 
70521 223436 205514 230008 270521 
93593 226058 210518 293593 176238 
381255 13684 12586 11220 581255 
176865 173148 376865 137715 135407 
212232 412232 137784 142514 95238 
243852 110802 92984 443852 108510 
197858 98421 167267 397858 138596 
100680 229500 198066 300680 171074 
338309 48667 538309 47216 27499 
45940 233664 245940 237945 236511 
361232 29421 23755 561232 24360 
326099 47371 526099 49236 51195 
111816 169247 311816 232607 174514 
331008 50320 531008 44203 43461 
130006 184397 330006 167977 187614 
183174 160304 143331 130017 383174 
65262 223413 234756 211307 265262 
90766 290766 181290 239372 197806 
271742 471742 78168 70784 107564 
41780 239122 241780 239537 237781 
68184 227142 213777 222713 268184 
125157 162651 196297 325157 190738 
92152 227489 199939 292152 188268 
262175 68470 85426 121754 462175 
296550 64007 44014 496550 98879 
93874 216705 293874 223253 172294 
194623 169262 146693 94799 394623 
75942 235993 275942 182915 229208 
375817 13342 575817 20947 14077 
338470 43087 538470 53610 26363 
216658 156052 416658 104229 106403 
216399 416399 168572 81983 116647 
376124 17615 17749 576124 12388 
369700 12451 19933 569700 28216 
362454 25795 22737 562454 26560 
61460 261460 232581 225121 219378 
107807 136806 229477 218103 307807 
358766 25082 558766 32787 24599 
293454 74631 493454 76292 62169 
84638 284638 232064 194604 204056 
143638 197553 343638 175224 139947 
364351 24875 20429 25994 564351 
343592 24098 543592 46461 42257 
251222 104088 85009 108459 451222 
126030 172180 168672 326030 207088 
282225 95279 86665 482225 53606 
107427 206295 206741 307427 172110 
249911 92554 106289 449911 101335 
143919 140907 163239 208016 343919 
251922 451922 83928 123464 88764 
84723 200665 200824 284723 229065 
54237 254237 230172 226979 234375 
274107 74500 474107 67763 109523 
122536 166065 220906 322536 167957 
300614 81623 63637 500614 53512 
241130 75125 441130 136372 106243 
228094 145822 90942 428094 107048 
94339 294339 189073 227880 194369 
272471 102001 69207 83850 472471 
154489 196082 130882 354489 164058 
330078 43330 530078 34414 62100 
173949 86019 170829 373949 195254 
300239 91800 500239 42835 64887 
161353 166829 139905 170560 361353 
371010 21504 571010 19568 16908 
267739 77599 107577 79346 467739 
234137 81644 116776 434137 133306 
73336 273336 240719 230528 182081 
192498 173664 136958 392498 104382 
57437 232617 221414 257437 231095 
290759 65369 88541 64572 490759 
306091 98827 38936 506091 50055 
277957 66431 105287 72368 477957 
271264 97014 83694 76764 471264 
336691 41128 536691 37572 47918 
249437 449437 99077 102465 99584 
82332 220186 226517 188633 282332 
309509 509509 58848 46961 75173 
78840 222335 233687 278840 186298 
156536 193177 106100 356536 187651 
89674 218515 230528 171609 289674 
319437 519437 39210 79270 42646 
140058 203684 156638 159562 340058 
232869 85146 138361 432869 110755 
390595 6114 590595 6296 6400 
163935 183994 363935 109048 179088 
314196 51295 70290 514196 50023 
373491 9559 19761 573491 23698 
280818 64490 88120 480818 85754 
108291 177130 219819 186469 308291 
325239 59147 33585 56790 525239 
57065 224131 231007 257065 230732 
102458 225777 193105 302458 176202 
46718 233167 239252 234145 246718 
231188 92136 106563 138925 431188 
390114 7485 590114 4941 7346 
213669 413669 149203 105387 118072 
267680 62454 107410 467680 94776 
62906 242901 262906 215513 215774 
313030 91984 37403 513030 44553 
269453 116941 54720 89433 469453 
48470 235037 248470 237745 230278 
270813 470813 71776 95560 91038 
82747 282747 210429 199338 224739 
136564 187131 160527 336564 179214 
243812 66122 443812 123076 123178 
98320 173971 298320 189626 239763 
336816 41170 536816 54114 31084 
274306 474306 110240 69961 71187 
347041 547041 23794 48411 33713 
286486 57386 105639 64003 486486 
108398 172663 184114 308398 226427 
59448 222699 219617 259448 238788 
115062 172708 225725 315062 171443 
137396 337396 182267 163500 179441 
319516 61567 61524 37877 519516 
299203 69343 49627 499203 82624 
311784 51620 57140 511784 67672 
104359 199354 183375 304359 208553 
341560 35659 32335 48886 541560 
381209 581209 14297 5407 17878 
137177 165719 196319 337177 163608 
275282 67503 475282 101968 79965 
360553 31086 560553 19635 28173 
335240 27632 47826 54062 535240 
221935 126372 136975 421935 92783 
43847 238784 243847 235213 238309 
174327 374327 159939 120358 171049 
195964 116000 153149 395964 138923 
189100 139779 389100 131475 150546 
364106 21205 564106 30178 20405 
251050 37350 94866 165684 451050 
371103 571103 22104 19840 15850 
303883 503883 89804 47614 54816 
114800 136769 314800 209583 224048 
369340 25153 14448 569340 21719 
124647 324647 135734 190850 224122 
178639 144606 378639 177340 120776 
303634 76191 70884 503634 45657 
389281 589281 8177 6543 6718 
152773 166027 155078 173349 352773 
261068 104942 461068 78252 94670 
395376 595376 1967 1953 5328 
329022 529022 34279 43712 63965 
243551 443551 86733 103416 122749 
181741 123758 381741 181891 130869 
107111 198760 307111 213345 173673 
216106 125697 124447 117644 416106 
353342 553342 32763 30027 30526 
313774 52349 513774 69426 50677 
177646 377646 137936 141613 165159 
86484 221171 214933 286484 190928 
147476 164722 192114 347476 148212 
93132 204770 293132 212249 196717 
343181 543181 35781 38798 39059 
40580 239759 240580 239608 239473 
162469 143309 362469 183383 148370 
122279 322279 191988 231198 132256 
100538 183524 200382 300538 215018 
267113 80654 467113 118998 66122 
326101 526101 50844 51060 45894 
301157 501157 67270 76171 54245 
279791 93429 68074 479791 78915 
379490 13844 579490 14201 12975 
325374 41761 63465 44026 525374 
137719 170266 170485 337719 183811 
242737 78260 129521 106745 442737 
180341 113783 145463 180072 380341 
387126 8080 587126 11351 6317 
127834 189131 162525 192676 327834 
183434 383434 155914 111433 165785 
58375 228157 231694 223399 258375 
89277 218471 221696 289277 181279 
59590 230090 221183 259590 229547 
392875 4450 592875 6382 3418 
214699 414699 147016 108186 115400 
214049 138952 414049 120956 111994 
99235 299235 192844 201383 207303 
364833 25691 22515 22128 564833 
246242 446242 73917 136464 97135 
290129 67549 490129 68761 83432 
134804 201062 153478 334804 175852 
166364 152353 366364 155934 158985 
260758 460758 56425 65724 156335 
305657 48302 75251 505657 65133 
276558 476558 58306 94875 93703 
143226 158064 343226 164615 190869 
253883 61337 112892 118005 453883 
353548 553548 22185 43648 27071 
42863 241155 233306 239813 242863 
43616 243616 238511 236151 238106 
96427 199353 188261 296427 219532 
360142 27442 560142 33874 18400 
206783 138390 136933 406783 111111 
273018 82095 90272 473018 81597 
371953 18623 16888 20583 571953 
111143 132052 311143 208539 237123 
234980 113712 434980 77526 138802 
373665 16905 573665 23230 12535 
230180 68002 430180 136350 135288 
273984 473984 78549 92679 80804 
203107 118501 136743 138542 403107 
115366 219138 197885 152245 315366 
273477 72091 98824 82131 473477 
331678 42700 531678 38503 55441 
231081 431081 82904 123949 130985 
47401 235395 232230 237573 247401 
393516 7196 3138 2634 593516 
189159 156790 123795 141097 389159 
389398 589398 8198 6531 6475 
124671 187927 166812 195919 324671 
181775 108165 381775 198429 129856 
207504 124346 407504 162784 97862 
98306 218425 204107 180856 298306 
190820 201664 390820 122019 94677 
236932 436932 113791 114413 97932 
52880 252880 233974 226986 233280 
378957 10694 14896 578957 16496 
101117 214264 301117 188289 195213 
384174 14941 6523 10188 584174 
226610 87056 171164 88560 426610 
186674 126435 386674 142468 157749 
156718 356718 154920 145615 186029 
223946 106724 102343 143041 423946 
312274 78789 34517 512274 62146 
334276 38761 18999 534276 73688 
63737 263737 222133 213718 236675 
123925 323925 207345 192844 151961 
44677 244677 234910 239685 236051 
349715 26833 36975 36762 549715 
368432 20671 22338 568432 20127 
115998 161666 219178 315998 187160 
253294 453294 96542 61486 135384 
331501 531501 50208 44757 42033 
157892 145496 179597 357892 159123 
342211 29299 542211 45943 40336 
191421 391421 135327 161335 120496 
223403 107918 143661 101615 423403 
175601 169266 165274 114258 375601 
220211 82136 164339 420211 113103 
300416 500416 76508 44565 78095 
180474 380474 110493 188526 140033 
52808 226911 228486 252808 238987 
331867 38650 37478 60138 531867 
164733 112426 157142 200966 364733 
135214 187481 173571 335214 168520 
266901 52650 123687 466901 89861 
263541 81136 463541 73807 117975 
395111 2322 595111 2846 4610 
224612 142385 63278 424612 145113 
113931 313931 225632 172947 173559 
46221 240816 236066 230676 246221 
296269 496269 58122 90474 58866 
109061 221768 181650 309061 178460 
363733 24423 19428 563733 28683 
195805 158484 152693 395805 97213 
67255 202813 228169 267255 234508 
203512 198234 111255 83487 403512 
235963 103695 435963 56278 168101 
359037 29170 20537 559037 32219 
396799 3241 1426 1735 596799 
384056 9396 7755 584056 14737 
41808 238908 241808 239589 237887 
40646 239888 239444 240646 239376 
280234 68608 79972 480234 90952 
343840 34381 50836 27103 543840 
359762 559762 28932 21783 29761 
124830 156142 324830 186832 207366 
309893 41601 509893 63775 74838 
215607 415607 108081 142721 117984 
349385 29917 549385 42111 29202 
161225 157483 163534 361225 156533 
98923 298923 180519 228609 193026 
156152 178074 175298 356152 134324 
178353 167594 105177 378353 170523 
196295 212781 85646 108983 396295 
88581 198585 177912 288581 246341 
156755 137385 133568 356755 215537 
195781 154825 135270 395781 118343 
377475 15283 9647 577475 20120 
125841 231061 325841 175188 142069 
276932 85075 75405 85656 476932 
372158 12394 572158 26552 16738 
203376 89548 403376 162743 140957 
395604 595604 3003 2769 3020 
105761 305761 214845 165982 207651 
371377 571377 14758 21302 21186 
354806 39308 554806 16406 34674 
216724 143276 416724 91482 131794 
121799 191077 321799 216966 148359 
254614 85885 103285 454614 101602 
147872 347872 176070 131451 196735 
306754 69097 57554 59841 506754 
378780 14806 578780 15168 12466 
152862 146028 352862 154941 193307 
143933 186074 160148 165912 343933 
79518 279518 208422 221960 210582 
126170 181926 326170 181199 184535 
201866 146741 401866 114072 135455 
279468 87238 81426 72400 479468 
262456 462456 101750 138119 35219 
174369 138177 134419 374369 178666 
162831 195238 169141 362831 109959 
361547 561547 28237 26785 21884 
42325 242325 239722 238449 237179 
129762 217424 329762 156286 166766 
63194 232981 263194 217520 223111 
343808 543808 40625 35668 36091 
291976 73393 75431 491976 67224 
319584 67893 57651 519584 35288 
70832 270832 247129 227889 183318 
385960 6690 10117 11273 585960 
235842 88325 120058 435842 119933 
350745 550745 38378 40981 19151 
315522 68238 37519 63199 515522 
240115 132878 66248 120644 440115 
201950 401950 126287 110117 159696 
215481 415481 135775 135309 97954 
337082 43464 47461 537082 34911 
342377 45028 542377 24493 45725 
