1000000 5 0.3 10000
39758 170219 339758 244902 205363 
94608 198250 394608 116021 196513 
246242 55996 546242 81662 69858 
127741 427741 211388 115055 118075 
44999 191974 344999 192882 225146 
121661 197879 115902 421661 142897 
153472 123550 158011 453472 111495 
48020 206845 237098 160017 348020 
277328 44938 60399 577328 40007 
20462 198841 250639 209596 320462 
193033 84273 71323 493033 158338 
314048 19291 25638 614048 26975 
183171 82372 105854 483171 145432 
231754 60807 104351 71334 531754 
283899 48957 583899 48030 35215 
68061 208089 368061 162163 193626 
155789 129855 455789 130490 128077 
6635 306635 234790 220401 231539 
150884 73830 196886 127516 450884 
143341 149390 164662 99266 443341 
89901 161603 389901 237038 121557 
207939 135934 507939 85139 63049 
3176 203615 270091 219942 303176 
347935 1871 647935 708 1551 
58398 220559 190030 172615 358398 
209374 111828 59572 509374 109852 
311831 28644 19327 28367 611831 
165701 117919 108679 142000 465701 
38272 219201 182962 221293 338272 
114694 94786 206304 414694 169522 
97672 217957 397672 109206 177493 
235965 104578 90150 535965 33342 
46298 180205 206203 346298 220996 
69775 219639 369775 171738 169073 
212313 512313 77171 71914 126289 
308837 35324 608837 24938 22064 
484 230540 300484 224176 244316 
204766 104447 504766 82914 103107 
310493 31655 30985 16374 610493 
66456 197774 366456 169219 200095 
317472 28361 18744 617472 17951 
2095 264481 302095 214287 217042 
19027 319027 222564 227087 212295 
243039 543039 88712 80152 45058 
117366 220501 112756 417366 132011 
276293 576293 51402 56011 40001 
86285 217247 171592 386285 138591 
97826 397826 213530 175209 115609 
200778 110815 103444 500778 84185 
181740 481740 87986 121614 126920 
329621 7960 12406 629621 20392 
23641 233439 209168 210111 323641 
246926 53086 66438 546926 86624 
324889 19161 14170 16891 624889 
101907 159365 232336 104485 401907 
17181 235232 317181 182625 247781 
19245 319245 238959 160130 262421 
303170 24940 43638 603170 25082 
192653 94463 151339 492653 68892 
43521 195774 203322 343521 213862 
172225 472225 107985 95064 152501 
97803 188153 195500 120741 397803 
38304 338304 202035 206862 214495 
59554 216079 187466 177347 359554 
71002 146268 183632 228096 371002 
26209 191820 326209 231027 224735 
245893 37305 71961 98948 545893 
99091 171949 201933 127936 399091 
178849 80905 478849 135534 125863 
196998 150328 113480 496998 42196 
323229 18858 16810 17874 623229 
125935 183784 123857 140489 425935 
88497 164517 207350 151139 388497 
76041 376041 196989 158199 192730 
118173 418173 93602 190323 179729 
223450 59992 523450 86317 106791 
24412 324412 231010 205013 215153 
6945 214660 254337 306945 217113 
315683 12330 615683 20861 35443 
57243 227960 357243 192219 165335 
336395 9173 9935 8102 636395 
69765 213478 369765 181490 165502 
24034 219608 213359 324034 218965 
247273 93641 68785 43028 547273 
326133 626133 17195 12890 17649 
184331 103334 101272 126732 484331 
201484 52361 87071 501484 157600 
155516 148554 134939 105475 455516 
200216 66427 118706 500216 114435 
249669 52039 102833 45790 549669 
213548 60810 513548 105494 106600 
123317 423317 148389 165096 139881 
314073 614073 19559 22672 29623 
39282 339282 215978 210641 194817 
275925 62391 44756 41003 575925 
281826 53139 48464 581826 34745 
181412 61424 166727 481412 109025 
106436 406436 143434 209586 134108 
238037 60862 81893 538037 81171 
296567 24968 49534 596567 32364 
332282 632282 15930 7259 12247 
294136 594136 49621 31198 30909 
342651 642651 4685 5211 4802 
25856 213333 215646 219309 325856 
322678 20630 622678 17092 16922 
45727 206508 182682 219356 345727 
248132 548132 55040 96529 52167 
41940 341940 241293 195124 179703 
296462 27713 596462 42152 37211 
45819 191461 196032 345819 220869 
51267 351267 207509 240109 149848 
68539 368539 217584 192626 152712 
236770 89551 536770 71239 65670 
257517 557517 50047 73819 61100 
232560 99898 69167 65815 532560 
77308 377308 189218 199628 156538 
9666 171683 248766 309666 260219 
163802 165055 463802 117560 89781 
14917 227868 225966 314917 216332 
160561 94202 163420 121256 460561 
318012 29774 18994 15208 618012 
112296 135616 164212 412296 175580 
273799 40452 573799 50659 61291 
197697 99373 497697 129860 75373 
234224 94618 534224 82137 54797 
123233 165828 169559 423233 118147 
77528 140271 203442 377528 201231 
267748 56587 42815 65102 567748 
4801 217774 246993 225631 304801 
207423 70092 94008 507423 121054 
68820 210323 149962 202075 368820 
11174 236684 191126 249842 311174 
78599 159795 206920 176087 378599 
95745 395745 210384 231402 66724 
196566 69485 143829 93554 496566 
283708 583708 40434 38257 53893 
155872 455872 129245 125160 133851 
290448 590448 33630 30270 55204 
55284 171977 355284 226127 191328 
73077 152529 373077 213031 188286 
182034 482034 108367 113644 113921 
269921 45582 569921 57767 56809 
17826 229584 241268 193496 317826 
122486 184310 140736 129982 422486 
100948 204521 161103 132480 400948 
260935 36556 85221 560935 56353 
12258 245447 312258 213661 216376 
221505 62275 521505 107222 87493 
96781 396781 176819 194400 135219 
166254 143069 93589 130834 466254 
295619 25752 38867 44143 595619 
17381 204178 257435 317381 203625 
295021 28676 595021 44375 36907 
207743 82339 123604 507743 78571 
34544 211894 162893 256125 334544 
334403 11314 9981 9899 634403 
152174 111074 121019 163559 452174 
349259 423 649259 611 448 
41710 341710 196296 216601 203683 
225206 525206 76284 101640 71664 
128662 428662 157999 178146 106531 
16599 189995 243962 316599 232845 
117384 126972 417384 110705 227555 
102886 151880 164519 177829 402886 
196867 96504 496867 117236 92526 
126637 426637 94751 235686 116289 
53134 208765 222611 353134 162356 
241261 59715 68891 88872 541261 
296658 14276 46401 596658 46007 
226875 65221 75284 105745 526875 
96609 114104 396609 199933 192745 
342698 3648 642698 4991 5965 
235890 61350 95423 71447 535890 
106079 165244 187683 134915 406079 
182408 482408 63540 82673 188971 
106697 171205 188565 406697 126836 
89783 389783 152957 183617 183860 
66019 158596 228040 366019 181326 
211694 511694 121083 74650 80879 
169757 167183 469757 80874 112429 
113954 413954 171285 140395 160412 
215216 92719 123518 515216 53331 
130227 73392 186261 179893 430227 
26575 215947 198246 326575 232657 
58013 136678 223502 223794 358013 
287091 35797 59499 30522 587091 
191578 110270 128417 491578 78157 
14721 229217 211472 314721 229869 
251601 65565 74538 56695 551601 
222432 64012 93401 522432 97723 
110313 104011 196165 410313 179198 
81411 381411 176618 166617 193943 
281879 62661 27276 581879 46305 
191170 89800 92260 135600 491170 
217053 58732 517053 59742 147420 
147873 99534 178787 125933 447873 
139956 439956 196083 114222 109783 
343099 4824 4397 643099 4581 
136817 159233 135678 131455 436817 
298120 44148 598120 35047 24565 
225112 525112 75302 94666 79808 
18958 235595 227056 318958 199433 
2255 254343 302255 236599 204548 
329099 11452 629099 17696 12654 
99006 190604 189771 399006 121613 
11661 311661 230035 220930 225713 
183155 116875 85699 131116 483155 
182299 131838 149135 482299 54429 
55957 199530 223180 165376 355957 
18351 203363 243348 216587 318351 
65229 164915 186352 365229 218275 
123182 423182 204277 110622 138737 
24562 250646 236459 163771 324562 
161166 159778 107154 461166 110736 
262920 83194 56404 34562 562920 
234287 534287 61475 90368 79583 
121230 421230 106829 191105 159606 
329792 17832 13548 629792 9036 
283619 45013 38344 583619 49405 
147507 168039 80069 447507 156878 
245339 89988 545339 67628 51706 
99207 141052 177102 399207 183432 
257991 62424 63523 58071 557991 
268675 47744 53716 61190 568675 
146299 149311 446299 115250 142841 
113330 122711 178618 172011 413330 
66134 155736 366134 203886 208110 
137077 437077 169257 89735 166854 
13931 213781 230386 313931 227971 
165209 68003 138510 163069 465209 
256363 45888 72498 556363 68888 
238215 69240 118136 538215 36194 
248204 64310 68362 548204 70920 
39834 198240 195541 339834 226551 
195302 104116 495302 122500 82780 
205057 72792 505057 70847 146247 
128048 428048 159301 160824 123779 
268381 568381 59640 39496 64102 
243974 543974 69278 82131 60643 
313350 29332 613350 20263 23705 
114824 162822 96280 211250 414824 
98081 398081 160560 163757 179521 
250716 47696 550716 56478 94394 
187122 487122 108014 115087 102655 
3062 237833 220614 303062 235429 
185560 106738 129880 485560 92262 
281987 581987 42434 40624 52968 
100652 175674 203509 119513 400652 
221770 521770 127004 84872 44584 
318026 618026 22343 23031 18574 
72995 372995 196016 164641 193353 
160725 97660 160315 460725 120575 
300191 600191 38172 25601 35845 
156397 456397 208627 106520 72059 
80891 380891 203775 167265 167178 
165678 93118 148946 126580 465678 
188315 139955 488315 106764 76651 
336341 9581 8205 636341 9532 
21352 246573 228424 182299 321352 
5415 242139 305415 249612 197419 
64355 168893 188964 364355 213433 
318303 14557 15047 618303 33790 
262195 562195 45760 63765 66085 
289785 50730 22519 47181 589785 
149618 449618 115085 163503 122176 
3259 232325 241603 219554 303259 
282660 33141 56319 582660 45220 
314237 27099 24017 614237 20410 
110139 94864 410139 236246 148612 
56286 193210 356286 217374 176844 
257224 68931 59336 557224 57285 
237179 59607 537179 82565 83470 
310727 610727 27238 32887 18421 
83850 147312 203576 383850 181412 
248721 548721 54539 54697 93322 
110898 184073 410898 132981 161150 
206733 161685 48595 506733 76254 
227501 91807 72882 80309 527501 
230251 102569 82310 530251 54619 
63512 162315 215450 195211 363512 
4092 234272 228526 304092 229018 
296272 39137 596272 27601 40718 
288291 37988 49542 35888 588291 
35621 256032 335621 180497 192229 
191094 491094 116464 99458 101890 
57860 253088 186760 357860 144432 
232777 89063 52133 532777 93250 
122956 135477 130269 188342 422956 
259983 65569 56405 58060 559983 
129933 170865 156803 112466 429933 
185686 89020 140381 485686 99227 
218221 90634 62994 518221 109930 
11669 245457 206456 224749 311669 
196617 110009 116663 80094 496617 
160919 117946 460919 123064 137152 
225182 97343 525182 60705 91588 
25600 221743 203252 325600 223805 
71602 159931 371602 169805 227060 
286438 29349 586438 47844 49931 
26557 221629 189843 235414 326557 
153512 100282 453512 152953 139741 
269168 569168 76970 26847 57847 
93901 175472 168783 167943 393901 
161735 94861 128291 153378 461735 
304657 604657 19012 32618 39056 
308441 24562 22211 608441 36345 
19234 240947 319234 188928 231657 
49360 138835 349360 230839 231606 
283860 583860 36870 31524 63886 
171447 113213 471447 106589 137304 
79962 162779 181675 195622 379962 
37906 337906 230813 186372 207003 
248783 80392 548783 90624 31418 
226155 57692 82576 526155 107422 
266136 65715 50182 566136 51831 
54353 206839 184874 354353 199581 
333470 11088 8897 633470 13075 
123556 423556 149166 178653 125069 
82882 382882 160073 191898 182265 
332830 13579 632830 12636 8125 
139417 151758 153537 115871 439417 
3575 303575 232438 223690 236722 
70163 167849 198129 370163 193696 
92613 169563 197311 392613 147900 
166129 102878 125651 466129 139213 
234013 34480 534013 80100 117394 
134834 257552 434834 79649 93131 
127361 208276 126324 427361 110678 
236850 81127 71114 74059 536850 
61296 361296 188711 225886 162811 
223780 523780 75355 87199 89886 
2700 249404 217037 302700 228159 
249396 64713 57886 549396 78609 
116858 416858 157738 153906 154640 
293333 35024 34133 44177 593333 
248801 77235 548801 70589 54574 
342893 642893 4307 4011 5896 
110082 146469 201499 410082 131868 
42068 198457 342068 214987 202420 
241837 82878 87328 46120 541837 
85796 152220 206181 385796 170007 
239669 103052 539669 38240 79370 
6832 220557 247437 306832 218342 
230676 101957 55171 81520 530676 
120986 109695 102421 420986 245912 
81411 210673 134906 191599 381411 
92739 392739 145216 189729 179577 
96660 396660 146490 165046 195144 
35318 335318 192963 274143 162258 
281063 64502 29485 43887 581063 
22765 188436 238399 227635 322765 
63658 218710 156905 363658 197069 
129868 83674 429868 197851 158739 
191843 491843 55678 152253 108383 
79398 379398 156725 180644 203835 
129581 158243 136102 146493 429581 
145176 445176 125322 165841 118485 
301711 50734 28862 601711 16982 
285060 585060 38072 36836 54972 
317230 14185 27315 617230 24040 
261441 65063 66017 46038 561441 
166284 130769 143461 466284 93202 
155284 143507 131305 114620 455284 
95103 134269 210884 395103 164641 
112630 174655 412630 137214 162871 
85505 385505 126254 202236 200500 
150241 142731 125802 450241 130985 
318504 23030 21647 18315 618504 
251551 70091 45599 551551 81208 
132330 79488 161111 194741 432330 
315533 25810 19673 615533 23451 
44312 191062 179889 240425 344312 
247160 87868 547160 61639 56173 
137265 100458 114988 437265 210024 
197761 127918 497761 96863 79697 
2202 227484 214019 254093 302202 
31033 331033 229601 237576 170757 
207307 127486 60688 507307 97212 
310621 23323 26163 29272 610621 
88470 388470 241312 134427 147321 
222500 113378 522500 71509 70113 
340005 7933 6977 640005 5080 
292870 24016 592870 43745 46499 
172691 91083 141880 121655 472691 
226980 526980 68517 106672 70851 
74807 210868 158583 374807 180935 
211574 80555 115517 80780 511574 
239878 116498 51585 52161 539878 
330475 8032 630475 11337 19681 
152525 452525 126435 146670 121845 
28066 178235 225120 240513 328066 
88368 181307 189014 388368 152943 
210037 93521 104368 82037 510037 
151425 111447 124822 451425 160881 
7203 234791 226478 307203 224325 
164793 113741 78966 464793 177707 
167331 144770 467331 128576 91992 
247566 68585 61235 75048 547566 
131579 151397 116702 431579 168743 
143661 443661 155397 148943 108338 
177238 120306 131101 477238 94117 
227179 527179 28660 120981 96001 
189009 489009 83544 72942 165496 
24062 257191 198090 324062 196595 
18084 318084 214164 185704 263964 
179673 479673 99978 126855 113821 
9452 216443 237358 309452 227295 
162051 135977 141410 462051 98511 
247836 547836 59593 62291 82444 
25162 219519 325162 215913 214244 
292164 592164 36612 49214 29846 
182254 482254 101648 128593 105251 
241020 111861 32391 73708 541020 
64201 177554 196264 197780 364201 
287700 40018 45983 587700 38599 
18519 318519 228215 198579 236168 
102820 175411 402820 183925 135024 
195527 102166 93403 113377 495527 
303747 33868 603747 24874 33764 
4623 248108 236654 205992 304623 
119760 147880 169859 142741 419760 
222682 96560 86715 522682 71361 
89389 389389 192459 163780 164983 
211949 78230 511949 105805 92067 
301634 37167 20097 39468 601634 
80904 380904 210547 137154 190491 
262121 56769 562121 65553 53436 
178454 105709 478454 97715 139668 
218918 518918 98383 74378 89403 
191173 86118 126893 104643 491173 
213990 120154 513990 53570 98296 
301660 34296 601660 34557 27827 
34658 170045 334658 248796 211843 
216945 516945 85414 92484 88212 
330200 13633 14687 630200 11280 
168920 468920 141983 126681 93496 
331763 11819 9623 15032 631763 
273526 573526 66651 38365 47932 
208324 105539 508324 87846 89967 
249787 73587 67521 59318 549787 
16224 316224 185168 255792 226592 
164587 113816 144890 112120 464587 
304515 34157 604515 32049 24764 
208834 508834 63884 126410 92038 
134008 102211 170325 159448 434008 
326052 14703 17636 15557 626052 
293419 39795 28419 44948 593419 
206273 506273 119121 108860 59473 
121456 83772 197673 421456 175643 
341481 5475 641481 4594 6969 
314167 29139 17756 24771 614167 
244567 44151 85029 544567 81686 
282337 582337 59409 35672 40245 
7138 204884 307138 216662 264178 
228620 74476 78202 528620 90082 
148205 86181 157567 159842 448205 
339839 5226 639839 8266 6830 
304908 27077 604908 33171 29936 
67721 148011 191563 224984 367721 
234719 93160 534719 53464 83938 
325413 15855 21973 11346 625413 
4201 222489 304201 240583 228526 
94173 134751 202932 394173 173971 
92575 132194 392575 203874 178782 
341392 641392 5694 7283 4239 
33944 333944 184752 226858 220502 
27855 327855 247453 158094 238743 
137289 130371 237805 57246 437289 
199821 84123 151633 64602 499821 
207129 61019 146256 507129 78467 
174327 102968 121685 474327 126693 
115767 200762 149746 117958 415767 
269652 45645 63681 569652 51370 
69555 132093 174067 254730 369555 
26061 206747 326061 157014 284117 
16699 187305 316699 263403 215894 
50955 229451 163101 350955 205538 
16296 188646 232111 316296 246651 
229713 92988 46391 529713 101195 
287675 34093 46259 587675 44298 
243657 543657 83516 63573 65597 
256060 61958 556060 62680 63242 
119386 419386 179054 180151 102023 
124295 170957 424295 151088 129365 
335615 12366 7432 635615 8972 
212863 512863 97485 53920 122869 
323962 14606 623962 19944 17526 
197175 69288 161799 74563 497175 
124476 129583 424476 148464 173001 
139839 110137 229049 81136 439839 
266890 61374 566890 57520 47326 
258168 61678 70601 51385 558168 
297586 597586 23201 50654 30973 
226665 62517 85769 98384 526665 
203233 116242 73510 503233 103782 
422 300422 224927 233664 240565 
196144 60189 115521 132002 496144 
177508 80459 128165 136360 477508 
276945 46547 48156 576945 51407 
9256 233256 240567 309256 207665 
164504 118364 139408 113220 464504 
171991 146154 471991 103895 105969 
282451 44226 68191 22681 582451 
105277 159284 142554 405277 187608 
202264 82583 77174 502264 135715 
41337 177600 235947 203779 341337 
115637 138816 93420 415637 236490 
112239 129208 173773 172541 412239 
87643 387643 200287 165164 159263 
185388 92048 84240 485388 152936 
87002 387002 167526 190132 168338 
135506 146691 435506 117269 165028 
32483 332483 232799 228843 173392 
169051 147170 77940 136788 469051 
185331 127296 67818 134224 485331 
316532 25088 616532 23347 18501 
18783 199837 225439 318783 237158 
235362 64115 94199 535362 70962 
71764 166430 165737 371764 224305 
53412 187985 230015 353412 175176 
155998 183746 455998 81763 122495 
233162 533162 71678 81473 80525 
335428 12465 8130 8549 635428 
319941 28398 13412 619941 18308 
269290 569290 58101 68727 34592 
167176 116666 85749 467176 163233 
148355 136054 448355 102572 164664 
13093 254350 207401 313093 212063 
279766 61550 39766 39152 579766 
185432 103329 106857 485432 118950 
204685 504685 73009 114110 103511 
173814 113204 108957 473814 130211 
41236 218806 341236 189750 208972 
135100 105091 111124 435100 213585 
327807 19686 12887 11813 627807 
111394 411394 191650 142010 143552 
290451 44582 43004 31512 590451 
237127 67669 76069 537127 82008 
235 210259 247858 300235 241413 
232481 93644 76808 532481 64586 
131224 209064 116909 111579 431224 
280609 580609 44169 60756 33857 
83693 383693 183031 184803 164780 
164603 464603 124736 112495 133563 
331697 631697 5230 15947 15429 
121779 421779 100318 171930 184194 
38540 338540 234956 193826 194138 
98611 398611 174648 198881 129249 
117158 150275 417158 135223 180186 
347953 1708 647953 1175 1211 
33002 333002 261344 170279 202373 
59410 359410 216531 205936 158713 
177718 102687 477718 114606 127271 
266846 59321 64979 566846 42008 
232711 91981 72690 69907 532711 
238695 67256 103136 538695 52218 
174790 80444 474790 157327 112649 
342226 8218 1470 5860 642226 
198389 122344 98418 498389 82460 
84025 181247 384025 171891 178812 
205391 92471 77594 119153 505391 
236761 37538 536761 70143 118797 
321286 19610 26302 621286 11516 
336608 636608 7441 10752 8591 
81189 209170 134235 381189 194217 
255524 53579 51445 555524 83928 
186110 127995 100219 99566 486110 
67985 154922 173184 367985 235924 
224693 524693 67224 94323 89067 
11308 254248 231996 311308 191140 
2270 220054 256863 218543 302270 
292009 35779 592009 43714 36489 
208260 62966 113936 106578 508260 
335967 9155 635967 11930 6981 
301573 28332 601573 38119 30403 
332547 632547 13141 13670 8095 
243660 543660 72659 77501 62520 
194265 494265 141271 75145 95054 
7102 307102 195830 268503 221463 
315330 22846 23268 615330 23226 
125650 128158 167321 425650 153221 
132248 124038 119167 192299 432248 
179557 122691 111054 107141 479557 
156230 111639 456230 171875 104026 
265522 65111 53890 49955 565522 
137284 147758 142272 437284 135402 
213391 114661 71402 87155 513391 
331548 11822 631548 16351 8731 
173113 148499 94382 110893 473113 
273788 56425 53084 42915 573788 
260152 44851 71914 560152 62931 
101241 164903 401241 166220 166395 
49619 349619 218086 238597 144079 
349777 147 649777 77 222 
4528 232996 224026 233922 304528 
271925 35926 67466 571925 52758 
198436 498436 120155 101780 81193 
177584 79970 477584 182058 82804 
210410 83612 118853 510410 76715 
239186 539186 138109 31033 52486 
18665 224872 233858 203940 318665 
184739 152671 67226 484739 110625 
245980 65493 76092 545980 66455 
103118 167004 110274 216486 403118 
177403 140903 107980 96311 477403 
320350 15656 16620 27024 620350 
292374 41987 37678 35587 592374 
206301 87167 87665 112566 506301 
209616 82766 138130 509616 59872 
324887 624887 22564 17505 10157 
169821 131631 469821 117738 110989 
79351 203902 148292 189104 379351 
110095 149968 192001 137841 410095 
115559 156481 163753 415559 148648 
346795 1991 2037 646795 2382 
258348 558348 50258 80218 52828 
340563 640563 7070 4887 6917 
165744 465744 124380 104784 139348 
299066 25441 40174 599066 36253 
248484 548484 84105 63601 55326 
234183 44756 101493 534183 85385 
2736 222088 212530 259910 302736 
144562 163382 444562 106208 141286 
37904 180771 220773 222648 337904 
329112 11553 15098 629112 15125 
145741 131776 138298 445741 138444 
98437 133215 398437 167925 201986 
286816 39624 586816 45021 41723 
225801 70146 99883 78369 525801 
19916 214167 319916 189318 256683 
60090 212011 198147 169662 360090 
232864 77865 95540 532864 60867 
92347 124820 190139 200347 392347 
302908 602908 23881 27153 43150 
206528 67307 506528 114078 105559 
89567 156379 389567 177616 186871 
300769 31194 600769 39817 27451 
200211 500211 84516 93845 121217 
263561 44305 67701 563561 60872 
136 300136 253483 242306 203939 
226471 56329 89638 526471 101091 
281466 581466 35213 45644 56211 
162468 131193 462468 112352 131519 
274896 63855 60692 25661 574896 
7749 307749 237578 221755 225169 
234442 51683 534442 91433 88000 
133549 433549 222039 126085 84778 
144182 117577 162569 131490 444182 
304161 34277 604161 34626 22775 
207143 507143 100739 91706 93269 
27936 238409 181894 327936 223825 
88867 195970 388867 165960 160336 
159926 152001 459926 85595 142552 
174379 160082 474379 96017 95143 
324275 17488 16421 17541 624275 
41089 341089 234753 248645 134424 
84478 211485 204229 384478 115330 
176100 84322 476100 106328 157150 
305588 37256 605588 20106 31462 
183070 483070 168608 81380 83872 
7253 232559 307253 226529 226406 
287493 34502 587493 46022 44490 
16759 316759 197060 247009 222413 
138080 128270 162186 438080 133384 
7028 236827 307028 231209 217908 
178100 478100 60943 153315 129542 
239089 26999 107297 539089 87526 
25472 260264 325472 187697 201095 
326988 19408 626988 11576 15040 
279076 43351 579076 37725 60772 
301887 48954 14866 32406 601887 
23396 203244 323396 262585 187379 
329208 8595 629208 15539 17450 
317147 617147 18193 20587 26926 
199788 127754 90381 82289 499788 
117432 146381 159997 158758 417432 
343415 6263 2576 4331 643415 
69477 157337 171082 232627 369477 
149940 124567 449940 149653 125900 
202430 81016 502430 117446 96678 
128492 428492 175683 120139 147194 
114832 414832 156413 129473 184450 
158473 162762 121177 99115 458473 
243838 88967 51804 543838 71553 
273967 63609 573967 15392 73065 
192320 67759 129721 492320 117880 
207131 111576 92537 81625 507131 
209116 104610 80608 509116 96550 
256674 61424 556674 64970 60258 
241773 63213 92748 541773 60493 
149443 140756 127071 449443 133287 
307748 30998 607748 29801 23705 
111693 139025 411693 118386 219203 
45002 223580 345002 222619 163797 
67099 213608 163130 367099 189064 
12014 239619 201996 312014 234357 
232036 78933 532036 106901 50094 
44329 344329 197650 206846 206846 
296969 17928 596969 39437 48697 
94710 394710 149964 152948 207668 
62921 192815 362921 198794 182549 
70289 177904 174655 370289 206863 
22134 257706 204552 322134 193474 
128201 167258 123596 152744 428201 
74367 374367 191801 153123 206342 
225530 112452 85669 50819 525530 
323509 20539 12866 623509 19577 
52714 189148 352714 225878 179546 
288658 44926 588658 50877 26881 
158778 55462 185370 141612 458778 
78447 158125 165144 378447 219837 
10350 269522 228411 310350 181367 
83639 178110 383639 186254 168358 
223937 82930 523937 120207 48989 
204481 504481 78972 107115 104951 
105565 181055 124618 405565 183197 
122330 224773 68412 162155 422330 
112765 412765 117722 225916 130832 
198809 99354 133193 69835 498809 
67393 173553 243685 147976 367393 
81965 166391 153473 381965 216206 
157859 150525 457859 120391 113366 
284905 48515 29472 584905 52203 
50899 350899 164962 200286 232954 
80623 117936 189762 231056 380623 
298946 54582 598946 22808 24718 
217192 99804 72789 93023 517192 
237117 77900 71390 76476 537117 
306542 29389 18979 38548 606542 
268332 68092 60215 568332 35029 
183166 123885 106763 103020 483166 
45717 345717 175028 197980 235558 
228412 115891 74813 528412 52472 
197188 497188 140508 67366 97750 
33880 188168 264983 179089 333880 
138196 438196 165338 95234 163036 
289914 38086 32501 49585 589914 
226102 87335 526102 53544 106917 
135797 109785 435797 173526 145095 
242950 542950 51111 88661 74328 
63257 198000 182488 363257 192998 
88577 388577 138607 161957 222282 
74900 374900 147222 207517 195461 
181480 115414 141398 481480 80228 
227629 527629 66546 108886 69310 
200539 99289 500539 81619 118014 
26130 241031 197000 326130 209709 
284213 40179 56972 34423 584213 
33880 333880 258964 209641 163635 
310978 610978 22129 23348 32567 
258457 62799 61045 558457 59242 
184190 78371 112729 484190 140520 
133006 433006 131118 140126 162744 
62299 149948 362299 220900 204554 
318268 19445 14182 618268 29837 
148391 99260 448391 144216 159742 
141816 136423 129242 150703 441816 
304124 33650 604124 27913 30189 
322556 21003 13810 622556 20075 
30593 164139 330593 221215 253460 
279396 43628 62786 34794 579396 
163672 136725 463672 135021 100910 
118287 161051 108221 418287 194154 
187388 103839 142036 487388 79349 
268572 65506 568572 41955 55395 
176886 113813 150086 82329 476886 
73541 373541 180177 181596 191145 
67725 182662 367725 179859 202029 
330472 12525 12819 630472 13712 
325498 15258 625498 19629 14117 
24112 232059 181704 238013 324112 
171670 148234 106337 102089 471670 
199791 73553 71255 499791 155610 
38238 184391 338238 241291 197842 
206781 62684 115141 108613 506781 
158882 153300 119733 109203 458882 
90477 390477 199615 193534 125897 
335108 635108 15489 4494 9801 
271855 22314 65208 68768 571855 
114908 132947 175436 414908 161801 
211731 78031 66368 511731 132139 
79182 149665 219709 379182 172262 
120817 420817 124121 159712 174533 
58761 202561 158690 358761 221227 
28156 328156 198401 256433 188854 
201247 69510 501247 118001 109995 
42056 171406 244073 200409 342056 
264114 43447 564114 59132 69193 
283802 58105 583802 22019 52272 
263668 50033 42452 80179 563668 
337093 9270 7072 637093 9472 
129038 166323 429038 137904 137697 
252980 54749 70665 552980 68626 
69188 369188 196368 185720 179536 
68353 214184 185712 163398 368353 
254388 58638 94423 554388 38163 
84238 384238 153514 167562 210448 
35980 179611 335980 213895 234534 
25665 325665 244036 215119 189515 
192424 133409 76662 492424 105081 
318789 17916 24656 618789 19850 
231610 61445 68357 531610 106978 
293915 32203 593915 42986 36981 
214951 73031 514951 94137 102930 
22383 235321 322383 192881 227032 
64498 176694 204935 364498 189375 
150596 122779 109828 450596 166201 
323280 24736 13595 623280 15109 
96531 178287 164864 396531 163787 
198350 118356 498350 94717 90227 
216332 98587 85440 83309 516332 
228553 528553 106064 61090 75740 
99723 178107 172746 149701 399723 
150440 161103 450440 134350 103667 
330891 13225 15695 630891 9298 
31669 331669 214183 242453 180026 
139694 152515 132850 439694 135247 
191779 109979 107183 99280 491779 
210692 510692 72868 69826 135922 
15400 218354 230603 220243 315400 
118213 173334 418213 124807 165433 
328264 11267 12930 628264 19275 
333632 8405 633632 11525 12806 
58787 200711 358787 178584 203131 
79279 379279 156141 193552 191749 
64503 364503 188161 204530 178303 
88887 166885 224033 131308 388887 
215408 51650 515408 137301 80233 
87091 190458 188729 146631 387091 
129094 153374 166958 429094 121480 
178602 106444 113581 122771 478602 
35467 215513 225628 335467 187925 
217317 75901 79346 110119 517317 
135694 435694 145754 174703 108155 
341806 4653 6582 641806 5153 
243625 543625 62211 50414 100125 
99678 154690 399678 151656 194298 
238995 538995 74571 85416 62023 
325956 21526 625956 12010 14552 
180748 112801 144032 480748 81671 
179930 479930 88816 101081 150243 
215107 71471 515107 108270 90045 
6506 248108 197165 241715 306506 
331930 7989 631930 12281 15870 
21301 218297 192950 321301 246151 
7656 307656 241197 210719 232772 
196421 100034 111896 496421 95228 
45913 215902 231412 345913 160860 
66071 168282 366071 189578 209998 
325573 10254 17333 21267 625573 
132857 207745 147319 432857 79222 
19551 238022 212606 319551 210270 
239099 67050 94156 60596 539099 
289118 29170 43621 589118 48973 
112265 172883 149570 153017 412265 
58719 216451 176640 189471 358719 
284159 59002 38120 584159 34560 
177540 91817 134978 477540 118125 
160412 98483 460412 123526 157167 
282185 43766 582185 47963 43901 
166758 141591 115147 109746 466758 
71189 371189 176090 171377 210155 
17801 227310 317801 217387 219701 
295449 30942 22385 55775 595449 
81353 171978 194245 381353 171071 
320537 620537 28862 12281 17783 
38608 180222 338608 210657 231905 
28833 231111 328833 230102 181121 
55120 355120 207199 178445 204116 
31994 211897 331994 249195 174920 
160115 460115 95179 141834 142757 
140526 165179 104415 440526 149354 
197282 67437 497282 93378 144621 
317686 19094 617686 24041 21493 
