1000000 5 0.1 10000
281650 90118 76356 381650 170226 
161218 209802 198023 169739 261218 
380719 53715 480719 51873 32974 
367740 22337 467740 104731 37452 
231485 123638 331485 183283 130109 
285674 385674 148272 45527 134853 
385108 485108 48234 40652 40898 
214755 314755 157541 134593 178356 
408444 508444 37974 22676 22462 
168243 154285 189472 268243 219757 
358237 458237 74561 62600 46365 
416717 516717 18658 16338 31570 
240863 120932 147601 149741 340863 
445619 545619 2917 3117 2728 
123010 218004 219858 216118 223010 
322840 91591 62510 100219 422840 
151882 251882 185329 193619 217288 
150375 195230 250375 196937 207083 
186096 286096 181426 179333 167049 
154507 254507 223442 170981 196563 
427093 18893 527093 17503 9418 
189113 170121 168421 289113 183232 
268595 98220 368595 115229 149361 
286509 108493 109321 109168 386509 
223389 137709 143550 323389 171963 
409426 24137 30312 26699 509426 
157281 257281 173367 199420 212651 
281929 127349 99575 381929 109218 
405790 24616 505790 35003 28801 
407877 33220 27706 23320 507877 
306249 90583 88524 108395 406249 
132924 212384 218280 203488 232924 
151610 196032 209180 191568 251610 
276326 104692 102887 139769 376326 
183007 283007 187126 158761 188099 
222126 168441 130568 156739 322126 
400993 23616 500993 31948 42450 
349892 75318 68566 56332 449892 
159793 259793 204918 166744 208752 
395432 26800 38273 44063 495432 
281720 112453 381720 80819 143288 
211744 124750 214671 311744 137091 
427990 14945 20524 527990 8551 
269762 92454 84259 183763 369762 
298537 86487 121574 398537 94865 
163554 186202 213132 263554 173558 
294871 394871 134902 76718 98638 
362382 41242 83272 462382 50722 
366359 57515 50851 466359 58916 
316972 74592 416972 103160 88304 
361641 62906 64669 49143 461641 
231144 109373 115168 331144 213171 
335400 55783 435400 95221 78196 
423716 11509 27205 523716 13854 
366024 48100 60416 59436 466024 
440348 7737 6498 540348 5069 
149808 199987 190451 209946 249808 
439487 539487 3072 9644 8310 
358341 71545 44364 67409 458341 
196674 185493 154416 166743 296674 
282527 382527 102266 127851 104829 
443669 4186 4129 543669 4347 
163955 263955 193329 182407 196354 
226057 138836 158293 150757 326057 
373549 56294 44362 52246 473549 
286381 386381 82462 98282 146494 
226241 149749 326241 136527 161242 
316690 103186 88019 416690 75415 
140697 204784 195588 218234 240697 
235112 116478 150108 335112 163190 
302238 402238 74517 121411 99596 
369507 469507 53527 52037 55422 
308633 408633 111481 81165 90088 
131138 211780 211360 214584 231138 
152355 252355 196107 202795 196388 
410758 510758 28416 27640 22428 
433847 533847 9840 13709 8757 
267415 367415 93800 134584 136786 
176229 276229 176255 203720 167567 
445573 4620 1763 2471 545573 
140931 208093 240931 193164 216881 
354023 68337 55164 68453 454023 
320197 92979 86246 420197 80381 
201295 301295 151623 162348 183439 
124754 218473 215749 216270 224754 
366391 42979 71600 52639 466391 
381923 37781 481923 31191 67182 
337310 59297 66249 99834 437310 
125543 218449 214074 216391 225543 
417355 25632 22896 16762 517355 
123523 215081 218636 219237 223523 
352711 69781 56737 452711 68060 
383539 20209 483539 56107 56606 
301466 77550 401466 138383 81135 
303861 105688 137029 403861 49561 
389906 48183 49372 22633 489906 
348969 448969 58210 59534 84318 
173595 273595 233566 145773 173471 
239296 136506 339296 131100 153802 
349144 66007 68745 449144 66960 
328333 106566 428333 60072 76696 
168487 167141 268487 226016 169869 
297975 93949 397975 125167 84934 
386142 40669 41218 45829 486142 
183411 217075 137682 283411 178421 
363588 75076 59039 463588 38709 
366144 86572 37218 43922 466144 
177540 277540 179288 162415 203217 
238385 148868 139557 134805 338385 
244462 138675 344462 132616 139785 
354265 454265 52195 53878 85397 
319277 99374 76500 85572 419277 
348154 68185 48783 86724 448154 
387295 29273 57602 487295 38535 
268520 133544 138057 91359 368520 
164583 264583 198461 172605 199768 
221974 321974 165239 160406 130407 
180815 168680 205898 280815 163792 
139109 239109 200346 220547 200889 
388681 27516 33013 488681 62109 
354629 65490 454629 54866 70386 
201623 301623 146132 190890 159732 
151826 206555 251826 217456 172337 
243909 127537 150095 134550 343909 
315286 415286 70418 95739 103271 
177820 181632 277820 201246 161482 
440155 540155 8535 6601 4554 
428893 9755 13588 528893 18871 
391202 43231 28222 46143 491202 
292665 392665 104159 97733 112778 
410806 26055 37003 510806 15330 
301041 80430 401041 114802 102686 
150985 221380 199379 250985 177271 
126529 226529 213444 218885 214613 
213555 174594 178376 119920 313555 
137284 198125 237284 216954 210353 
133977 233977 202323 216327 213396 
288234 99352 388234 108238 115942 
338455 69756 438455 101462 51872 
345077 445077 40538 68110 101198 
214694 171651 314694 174362 124599 
123366 217057 218100 218111 223366 
371205 471205 50842 46980 59768 
151233 251233 196897 198256 202381 
150814 182463 218609 197300 250814 
296503 78470 396503 119344 109180 
278455 129432 81700 131958 378455 
141355 203537 213448 241355 200305 
424303 18840 16805 524303 15749 
240844 152830 340844 125818 139664 
144024 203065 244024 200933 207954 
387073 34377 487073 50317 41160 
201280 151764 301280 168390 177286 
399699 29156 35408 499699 36038 
120586 219716 219464 220586 219648 
248607 97387 348607 155226 150173 
339636 94368 439636 62161 64199 
201191 156405 301191 141533 199680 
334011 61187 62931 434011 107860 
301354 401354 89699 118925 88668 
398626 30033 498626 31632 41083 
427489 17024 17710 10288 527489 
353317 453317 51778 58721 82867 
335247 71469 435247 61403 96634 
242580 177576 98743 138521 342580 
437582 7829 10554 6453 537582 
284201 64341 384201 106251 161006 
399097 32448 499097 26129 43229 
420361 520361 20475 14265 24538 
209891 309891 198811 143682 137725 
360658 62777 54912 460658 60995 
394432 50265 27966 494432 32905 
434271 11853 10214 9391 534271 
170185 203364 171963 270185 184303 
348931 89559 54531 448931 58048 
273583 125366 373583 65041 162427 
143145 206153 243145 212589 194968 
363170 463170 54874 64015 54771 
344996 39362 444996 70088 100558 
278104 112768 115560 378104 115464 
143692 210563 199271 202782 243692 
127550 216098 227550 218030 210772 
324384 77921 69114 424384 104197 
285542 93185 99796 135935 385542 
411026 511026 32804 23028 22116 
288554 147641 388554 81507 93744 
248221 348221 112829 124438 166291 
295114 90648 91568 395114 127556 
305294 405294 78511 88253 122648 
181254 209868 174450 153174 281254 
326963 87856 426963 67996 90222 
175023 185653 171441 275023 192860 
180892 280892 209016 117422 211778 
238790 157490 338790 139960 124970 
342642 442642 83617 66601 64498 
446476 2674 546476 2096 2278 
145714 208503 190812 209257 245714 
401922 33541 45058 17557 501922 
206098 166747 181967 139090 306098 
138347 238347 218414 203641 201251 
422634 522634 15313 16852 22567 
413633 23977 20219 513633 28538 
124141 220036 214625 224141 217057 
342099 53086 442099 81031 81685 
242149 342149 119257 150908 145537 
347983 84916 43784 447983 75334 
217140 158984 133548 173188 317140 
391913 54853 38809 491913 22512 
447594 1558 547594 1849 1405 
266756 123055 366756 151402 92031 
175074 275074 159072 189863 200917 
154257 185502 203343 202641 254257 
384463 53326 484463 52726 25022 
302514 78525 402514 106368 110079 
233476 130514 136876 333476 165658 
354336 454336 74811 74309 42208 
424618 524618 19338 15541 15885 
336520 72376 57291 97293 436520 
339913 91939 78862 49373 439913 
154751 254751 174254 216171 200073 
294991 108774 394991 87459 113785 
223902 323902 133857 190938 127401 
349525 449525 45747 103530 51673 
426109 23082 526109 16187 8513 
162639 198094 262639 195672 180956 
228194 208985 328194 72857 161770 
191843 156536 179824 179954 291843 
149646 181853 215248 203607 249646 
206267 163900 306267 136852 186714 
395745 27229 495745 36699 44582 
431318 14510 12050 531318 10804 
436294 8442 7307 536294 11663 
189253 289253 187600 131354 202540 
276697 66206 112490 376697 167910 
217064 152237 155519 317064 158116 
311662 411662 82420 105538 88718 
438239 8108 8892 6522 538239 
247627 154685 125329 347627 124732 
277187 144275 74299 377187 127052 
429355 22038 5712 13540 529355 
438495 5172 8859 8979 538495 
442716 542716 4170 5990 4408 
142927 211335 242927 190433 212378 
162003 205605 194268 176121 262003 
354419 70257 45719 75186 454419 
394412 32303 494412 32077 46796 
295576 110464 112117 86267 395576 
204803 123548 304803 163651 203195 
377983 477983 35081 60098 48855 
162727 192327 262727 194552 187667 
266186 80222 116790 366186 170616 
280674 62776 123410 152466 380674 
388507 42746 36065 44175 488507 
366689 466689 61411 49639 55572 
261029 107291 176285 361029 94366 
439202 6731 6858 8007 539202 
354578 454578 34312 79952 76580 
297399 84980 101006 119216 397399 
226769 146446 152040 147976 326769 
432934 11944 13120 532934 9068 
413611 22899 513611 26093 23786 
361948 65632 45427 65045 461948 
211407 311407 198111 132108 146967 
265283 112897 119092 365283 137445 
426106 19337 14651 526106 13800 
446928 2187 1561 546928 2396 
325005 83408 98508 68074 425005 
208009 187033 101268 308009 195681 
279207 117902 379207 104454 119230 
142342 189213 212624 213479 242342 
312581 412581 112693 63193 98952 
366107 48966 466107 68982 49838 
132541 206858 232541 212552 215508 
239714 92147 166011 339714 162414 
199865 299865 200149 134062 166059 
399662 30187 48255 22234 499662 
234752 196617 107903 125976 334752 
156517 256517 185728 178205 223033 
288307 125925 388307 73516 123945 
163857 263857 156016 198320 217950 
320946 68430 420946 94408 95270 
308016 60656 408016 108652 114660 
410529 16333 510529 27846 34763 
155621 201496 193512 193750 255621 
154265 175622 254265 196070 219778 
276911 136629 376911 91563 117986 
157616 257616 209025 177680 198063 
345395 79497 59269 445395 70444 
296238 65238 131071 396238 111215 
308069 408069 62296 118489 103077 
138207 225703 195041 238207 202842 
396837 496837 40982 39771 25573 
249838 349838 99836 133389 167099 
281993 110985 94318 381993 130711 
249145 126999 349145 139144 135567 
309025 409025 95492 103538 82920 
297346 109864 102452 397346 92992 
436538 10601 7612 536538 8711 
284590 143584 384590 68554 118682 
400225 25020 50457 24073 500225 
120451 220451 219541 219838 219719 
372345 46126 58070 472345 51114 
147049 247049 192687 201094 212121 
425695 15740 18323 525695 14547 
141888 210920 192421 212883 241888 
433243 533243 5850 12610 15054 
221760 321760 100263 193456 162761 
284653 113082 144017 73595 384653 
308493 74631 117253 91130 408493 
303852 113137 403852 86528 92631 
182725 169390 178987 186173 282725 
392535 35968 28886 492535 50076 
335928 97647 73599 56898 435928 
201255 155511 203254 138725 301255 
296738 94770 396738 109137 102617 
332230 82833 91102 61605 432230 
289291 112887 389291 64940 143591 
225100 126299 135400 325100 188101 
171674 271674 168780 202292 185580 
163142 195418 173415 204883 263142 
307906 102111 101071 407906 81006 
219092 143052 182977 319092 135787 
240456 340456 123175 137122 158791 
262399 127243 88035 159924 362399 
277540 377540 85560 100819 158541 
122192 218481 217583 222192 219552 
295212 64295 107018 395212 138263 
436351 9896 9825 536351 7577 
153987 253987 191786 195190 205050 
204570 144571 304570 168443 177846 
405609 505609 28739 17269 42774 
447512 1384 2223 1369 547512 
328830 97027 53824 91489 428830 
200449 153377 173094 172631 300449 
242106 342106 162295 90588 162905 
377164 43845 477164 53221 48606 
227799 112341 139982 192079 327799 
193121 293121 161442 201964 150352 
203018 189645 303018 146471 157848 
138163 238163 203928 207784 211962 
368423 42573 48270 72311 468423 
153637 212557 253637 191503 188666 
392117 492117 37529 32533 45704 
318815 418815 97809 83008 81553 
180978 280978 185735 184244 168065 
183577 170916 183831 178099 283577 
388303 488303 55522 37566 30306 
173525 273525 207414 216726 128810 
399965 44668 499965 25353 30049 
260597 143100 360597 120881 114825 
359482 49110 64007 67919 459482 
350475 42446 450475 79000 77604 
228490 328490 96291 218957 127772 
232402 120564 332402 181925 132707 
220860 122331 179190 320860 156759 
246121 85999 158275 346121 163484 
215541 315541 160982 148966 158970 
162288 175921 200819 198684 262288 
177793 172060 174537 197817 277793 
142608 242608 210494 202091 202199 
198020 188064 135364 298020 180532 
120462 219806 219776 219494 220462 
325159 90513 425159 93935 65234 
346556 67262 73897 65729 446556 
128630 220606 209403 228630 212731 
194796 294796 194034 171920 144454 
274510 87621 374510 139928 123431 
153152 253152 178371 211629 203696 
392974 492974 24301 55110 34641 
265655 105016 150299 365655 113375 
146673 221880 174024 210750 246673 
161633 187453 186906 261633 202375 
132280 216127 232280 210629 208684 
190548 175872 290548 150383 192649 
281924 73136 381924 165840 97176 
418448 18954 26496 518448 17654 
408608 28827 30272 508608 23685 
331007 74399 103778 431007 59809 
224225 324225 173326 153417 124807 
201695 177380 196300 122930 301695 
278129 378129 87067 93360 163315 
330437 101075 55585 82466 430437 
187245 287245 188599 162502 174409 
174802 201609 161646 187141 274802 
202683 302683 134682 172451 187501 
333572 58181 92186 433572 82489 
334503 98981 81481 434503 50532 
387550 50372 39148 487550 35380 
351521 451521 89659 54561 52738 
159826 187505 190606 259826 202237 
240332 340332 157799 102738 158799 
161186 177503 199766 261186 200359 
177430 277430 184596 193010 167534 
340915 96356 68915 52899 440915 
151038 251038 209864 197564 190496 
152292 252292 185631 204311 205474 
141893 241893 212170 203154 200890 
278854 99417 378854 95882 146993 
207431 205692 145841 307431 133605 
194760 294760 167438 153474 189568 
363410 463410 41140 60667 71373 
181108 281108 171178 157499 209107 
167102 173239 208254 267102 184303 
315354 75126 120905 415354 73261 
361804 461804 87769 40737 47886 
237550 122892 156768 337550 145240 
406699 35084 32208 19310 506699 
327711 427711 54154 82006 108418 
351772 451772 61289 48174 86993 
444957 3570 3984 544957 2532 
122182 218761 218353 222182 218522 
365461 49194 37357 82527 465461 
276757 107794 149269 376757 89423 
221797 114961 143940 197505 321797 
310878 128367 410878 75303 74574 
415196 515196 27611 16775 25222 
274972 127600 114665 107791 374972 
261052 142821 96110 138965 361052 
253966 113545 166782 353966 111741 
320927 420927 81831 76025 100290 
237011 169885 337011 132378 123715 
194927 167402 157294 294927 185450 
182882 203755 131994 282882 198487 
198093 162285 203993 298093 137536 
137915 237915 195997 216064 212109 
284122 384122 85337 127402 119017 
449223 500 506 548 549223 
430261 12114 14756 530261 12608 
437486 10366 7148 7514 537486 
374614 474614 60669 46063 44040 
227187 327187 173169 130440 142017 
254781 354781 112226 131130 147082 
369429 469429 55933 60919 44290 
149169 184942 217375 199345 249169 
449280 647 549280 319 474 
306520 114895 109441 62624 406520 
169911 177860 180119 269911 202199 
409543 22414 22594 509543 35906 
350599 80906 450599 62592 55304 
214346 314346 153695 181743 135870 
177415 277415 177585 148965 218620 
403793 29691 22382 40341 503793 
300043 121333 84577 400043 94004 
313801 413801 59034 111794 101570 
164857 215199 182117 264857 172970 
415150 15027 515150 23223 31450 
127466 212103 227466 219578 213387 
262086 86344 362086 162838 126646 
251103 113775 351103 111172 172847 
410758 22553 31160 24771 510758 
311910 71860 75425 411910 128895 
342458 442458 78328 88508 48248 
396673 496673 54727 26305 25622 
203456 186852 151200 155036 303456 
409833 509833 27610 24058 28666 
359888 65035 61270 53919 459888 
132960 203971 211468 218641 232960 
279336 127033 150731 63564 379336 
222852 322852 132916 139819 181561 
301156 105595 104434 87659 401156 
287355 89415 90782 145093 387355 
191747 127315 291747 182678 206513 
237115 337115 108029 190696 127045 
374423 59324 33214 58616 474423 
436423 10524 7921 536423 8709 
271714 371714 125153 87221 144198 
388019 31078 488019 44593 48291 
127331 214990 213805 227331 216543 
121658 217901 221658 219307 219476 
439591 4709 6662 9447 539591 
217523 135493 162693 166768 317523 
127822 213737 227822 213812 216807 
216262 316262 151169 147119 169188 
352448 85404 58352 452448 51348 
167676 267676 172195 189959 202494 
348157 61563 448157 68067 74056 
151192 198279 201680 197657 251192 
246703 179563 133797 346703 93234 
291192 79487 391192 116260 121869 
309847 111646 106777 409847 61883 
255265 140387 100821 355265 148262 
225320 112846 158345 178169 325320 
168951 268951 180857 204840 176401 
219209 319209 123056 178705 159821 
299915 100879 399915 59766 139525 
181942 281942 178981 165376 191759 
297184 397184 128427 77631 99574 
431081 10227 531081 16704 10907 
232004 128545 152595 332004 154852 
398387 26416 25480 498387 51330 
318858 418858 42442 76200 143642 
335657 77973 51580 435657 99133 
429450 7547 529450 11530 22023 
155368 186890 199033 203341 255368 
247462 164399 347462 112384 128293 
146099 246099 212560 199800 195442 
170343 190573 161180 270343 207561 
335943 83068 435943 80528 64518 
368557 468557 50364 34948 77574 
234257 154159 103791 173536 334257 
337227 99997 437227 57150 68399 
418088 19271 518088 28933 15620 
419466 20481 519466 17272 23315 
354716 454716 52917 55220 82431 
253745 143733 353745 93408 155369 
151981 206915 203813 251981 185310 
299056 98085 88279 399056 115524 
158212 258212 209332 204500 169744 
415560 22378 18412 28090 515560 
351566 66633 451566 81962 48273 
185529 157361 186457 185124 285529 
335222 91731 60858 435222 76967 
237204 105596 337204 186823 133173 
416557 18330 22692 516557 25864 
217320 156607 317320 156079 152674 
243797 153777 343797 120070 138559 
187195 165660 287195 144441 215509 
442308 4079 542308 4590 6715 
153148 194515 182920 253148 216269 
249296 117054 96818 187536 349296 
386810 486810 46651 36249 43480 
250877 350877 112353 128584 157309 
146602 211053 197127 198616 246602 
203138 173664 168976 151084 303138 
168994 268994 197207 176456 188349 
427483 14598 11452 527483 18984 
236343 128398 200135 98781 336343 
427921 18936 15610 527921 9612 
342797 62343 79021 442797 73042 
348339 91983 68247 43092 448339 
344582 444582 84576 49350 76910 
234193 183689 105082 334193 142843 
238095 121176 338095 114431 188203 
387751 24700 37012 487751 62786 
305799 106034 70580 111788 405799 
431150 12075 13802 531150 11823 
365286 44269 465286 75371 49788 
336896 47488 436896 96764 81956 
181076 281076 178848 179161 179839 
150121 221043 250121 195335 183380 
153212 204560 253212 192087 196929 
261620 127525 129694 119541 361620 
274544 374544 129893 81543 139476 
386991 45140 33177 47701 486991 
198011 196370 155366 298011 152242 
271683 371683 127790 127113 101731 
272998 126480 372998 154282 73242 
330320 92786 430320 77509 69065 
210411 151167 310411 175138 152873 
130789 214708 219893 230789 203821 
306690 78726 406690 102929 104965 
129908 229908 209706 219112 211366 
385089 32348 39281 485089 58193 
445486 2875 3561 545486 2592 
188398 184068 288398 161278 177858 
273924 93378 118230 373924 140544 
422092 17280 19822 522092 18714 
150113 180095 216986 202693 250113 
124165 218557 216606 216507 224165 
144204 191755 244204 214310 205527 
185212 285212 219395 170999 139182 
178623 194697 168063 179994 278623 
144340 212503 208033 190784 244340 
324518 424518 65842 87651 97471 
142563 194500 207349 242563 213025 
326717 39399 82467 426717 124700 
390972 29879 490972 50395 37782 
219720 319720 177338 133748 149474 
363737 42343 67367 463737 62816 
349393 58700 76210 66304 449393 
294596 113619 394596 65813 131376 
244391 344391 167412 95860 147946 
420740 18356 17623 22541 520740 
415345 26775 515345 22392 20143 
446201 546201 2866 2736 1996 
405044 41146 505044 20367 28399 
447269 971 2217 2274 547269 
335903 58914 106432 435903 62848 
140341 210072 240341 205846 203400 
277313 377313 176453 68154 100767 
209965 139953 309965 190582 149535 
326688 59835 88222 98567 426688 
217349 317349 164331 170485 130486 
296597 396597 84454 110741 111611 
295502 129496 395502 79350 100150 
309307 93400 90203 97783 409307 
275234 65975 177225 106332 375234 
224540 148070 100232 202618 324540 
420054 24435 15213 20244 520054 
172922 272922 181672 192649 179835 
193530 171626 137520 293530 203794 
337973 81242 78073 64739 437973 
257329 129020 357329 115453 140869 
265553 119268 365553 120900 128726 
397255 497255 43958 41538 19994 
312194 119839 91681 64092 412194 
133106 210240 233106 211012 212536 
133371 203425 233371 213265 216568 
180739 172978 280739 183164 182380 
293421 393421 100244 142345 70569 
304445 73937 118196 404445 98977 
349592 68719 449592 53127 78970 
297086 397086 66694 99466 139668 
209570 145772 185378 149710 309570 
402288 23471 46140 502288 25813 
345286 445286 62532 90078 56818 
160980 260980 174097 199360 204583 
266854 124137 366854 167770 74385 
216961 161282 157813 146983 316961 
384724 49798 39166 41588 484724 
208960 308960 150506 172356 159218 
174953 176783 183055 274953 190256 
238804 111321 144305 166766 338804 
229002 159007 131494 329002 151495 
187555 124787 215939 184164 287555 
413368 20714 16494 36056 513368 
265275 130853 157167 81430 365275 
235668 147277 118559 162828 335668 
413885 24072 513885 24589 23569 
148834 197764 196848 207720 248834 
410496 31625 27063 510496 20320 
313310 122057 413310 94399 56924 
408392 508392 28600 27873 26743 
419323 18219 19580 23555 519323 
199244 159359 161290 180863 299244 
447594 547594 1185 1537 2090 
133389 233389 211210 209814 212198 
216114 316114 164170 148220 155382 
201753 301753 164964 158445 173085 
369923 44560 54911 60683 469923 
207810 174506 307810 158733 151141 
205366 193137 141198 305366 154933 
398015 28978 40818 34174 498015 
230907 136054 167750 330907 134382 
242710 132136 109367 173077 342710 
442491 542491 4190 5470 5358 
254166 141612 116449 133607 354166 
319256 419256 95015 77713 88760 
154355 210889 173951 206450 254355 
331787 431787 84240 58504 93682 
311629 80162 92259 104321 411629 
249213 349213 141410 124416 135748 
330855 58736 40077 139477 430855 
223129 323129 138881 164164 150697 
178786 187863 278786 175572 178993 
441190 541190 5806 6592 5222 
218350 318350 144871 173420 145009 
435977 535977 6845 8141 13060 
196717 296717 151002 174079 181485 
425601 17729 13128 525601 17941 
266890 366890 134337 128523 103360 
257136 142924 122624 357136 120180 
307588 101945 94644 88235 407588 
143495 200336 243495 211812 200862 
266804 366804 63492 178041 124859 
259175 118414 130709 132527 359175 
128917 228917 220761 213653 207752 
406558 30072 24670 506558 32142 
178112 278112 184422 189076 170278 
388613 488613 39139 49121 34514 
159251 259251 173469 190584 217445 
232882 332882 151193 149453 133590 
249529 349529 179717 94232 126993 
312219 412219 76325 114069 85168 
425047 18614 19176 525047 12116 
135429 203782 235429 212507 212853 
419926 19038 22352 519926 18758 
384429 37050 484429 57462 36630 
437920 6347 537920 12618 5195 
279179 55941 169098 116603 379179 
139550 210362 198935 211603 239550 
173599 208584 170248 173970 273599 
384378 42221 45611 43412 484378 
383685 39493 47212 45925 483685 
391368 33597 491368 43992 39675 
358111 67509 34901 81368 458111 
331564 431564 71850 103960 61062 
422321 10498 12713 522321 32147 
318722 418722 71557 79977 111022 
194231 294231 147770 156926 206842 
387490 487490 31664 54638 38718 
128729 216629 208816 228729 217097 
333379 433379 82770 52998 97474 
141169 241169 213539 196223 207900 
422474 12559 522474 23909 18584 
437245 13038 537245 4986 7486 
171681 271681 193666 180610 182362 
318573 72080 111294 79480 418573 
414348 19170 18154 514348 33980 
165834 179920 265834 199331 189081 
312504 113766 106263 412504 54963 
354851 85284 454851 44316 60698 
217995 150746 132699 180565 317995 
296632 147448 77879 396632 81409 
325228 425228 47122 90351 112071 
230971 330971 133307 191429 113322 
213620 313620 173016 144071 155673 
335967 93065 65257 69744 435967 
138906 214687 208234 199267 238906 
256444 104363 115966 356444 166783 
404878 19669 504878 38783 31792 
153248 253248 181981 210737 200786 
298158 149613 66981 87090 398158 
202331 171017 185654 302331 138667 
277908 107882 123762 112540 377908 
368161 38763 77047 47868 468161 
439700 7301 6765 6534 539700 
375341 475341 63174 33247 52897 
298663 110816 101540 398663 90318 
228159 328159 149733 158875 135074 
293112 393112 117817 115264 80695 
342976 442976 115326 25198 73524 
134554 234554 208808 211535 210549 
386032 62434 34400 486032 31102 
194661 160459 171516 294661 178703 
127375 227375 212188 216273 216789 
449290 531 549290 595 294 
411926 511926 18346 39841 17961 
129335 210647 229335 216545 214138 
170355 270355 228693 141363 189234 
375011 69036 475011 36996 43946 
308660 98829 408660 84039 99812 
324775 92054 73852 84544 424775 
206391 188125 306391 137497 161596 
140461 179114 224212 215752 240461 
152992 203209 252992 192075 198732 
232050 332050 130584 129423 175893 
378167 478167 70568 34107 38991 
174215 274215 179758 235244 136568 
185832 176118 169332 182886 285832 
448166 1597 1006 1065 548166 
392587 492587 36245 39156 39425 
421091 20053 14832 521091 22933 
261320 175200 139908 361320 62252 
241003 106587 187274 341003 124133 
237721 337721 151455 143613 129490 
358943 458943 75214 60291 46609 
172690 272690 166386 186583 201651 
237645 178744 131678 337645 114288 
436952 8743 536952 6291 11062 
143247 201178 243247 201028 211300 
252222 118169 122200 352222 155187 
438021 9628 9485 4845 538021 
282762 382762 104733 103782 125961 
339302 72652 60649 88095 439302 
354504 61428 63628 65936 454504 
378903 62324 478903 32682 47188 
283109 148964 85077 99741 383109 
406880 14865 506880 29881 41494 
420982 16306 24851 520982 16879 
217412 151318 317412 130575 183283 
390491 42305 32458 490491 44255 
341327 441327 66047 66708 84591 
443264 5217 2585 543264 5670 
439036 7432 6880 539036 7616 
243796 133891 120187 158330 343796 
406394 34745 21816 30651 506394 
312997 96031 412997 65085 112890 
242233 145673 157470 342233 112391 
163249 199170 196667 263249 177665 
121197 219706 219271 221197 218629 
128062 212456 211523 228062 219897 
442201 5736 542201 6028 3834 
280408 82119 111997 380408 145068 
284089 119483 116011 96328 384089 
217068 149645 153510 317068 162709 
314742 49821 140072 80623 414742 
421692 12359 521692 20533 23724 
149388 201968 203944 195312 249388 
415946 22126 16143 29839 515946 
363970 59916 463970 78752 33392 
196440 182575 296440 139478 185067 
288909 166423 88199 388909 67560 
136757 212107 208768 205611 236757 
300828 400828 84849 113762 99733 
351919 53642 451919 48498 94022 
183872 200626 214824 116806 283872 
367051 63135 52400 467051 50363 
210157 310157 180088 169226 130372 
339152 90050 439152 84345 47301 
391196 491196 33971 44973 38664 
382409 45445 34514 55223 482409 
172917 174128 182219 272917 197819 
195411 150334 295411 178390 180454 
254231 354231 179633 117668 94237 
419508 519508 20248 25049 15687 
441869 541869 5643 5722 4897 
371388 471388 63215 51086 42923 
252102 135488 127656 132652 352102 
300973 400973 110322 88665 99067 
403237 34891 19649 503237 38986 
407098 36270 25865 507098 23669 
304095 136793 71209 83808 404095 
152139 228013 252139 176131 191578 
301617 71392 111627 113747 401617 
415171 23759 18560 515171 27339 
262669 122419 169940 362669 82303 
235768 335768 152478 125554 150432 
251385 106063 116863 174304 351385 
237629 130789 337629 133569 160384 
371878 46758 42825 66661 471878 
344881 44265 81022 84951 444881 
317234 107451 86080 72001 417234 
396936 45910 22670 496936 37548 
336125 50970 102397 74383 436125 
198756 149386 182057 298756 171045 
133031 213918 200016 233031 220004 
250487 110943 132610 155473 350487 
253762 109012 151716 353762 131748 
221458 321458 180731 126207 150146 
179817 193715 194486 279817 152165 
427274 9279 17231 527274 18942 
289927 122107 389927 68935 129104 
293101 393101 53365 111192 149241 
300237 72576 120562 400237 106388 
222449 322449 149797 134315 170990 
204773 155207 304773 157168 178079 
235578 146835 335578 161696 120313 
441874 4462 6081 5709 541874 
370995 470995 50936 60171 46903 
133229 205204 210070 218268 233229 
174044 201056 184337 274044 166519 
291177 132069 75234 110343 391177 
167281 267281 221422 154361 189655 
320829 420829 97064 54077 107201 
253324 353324 101272 157541 134539 
324060 424060 72191 93564 86125 
305566 129353 104715 54800 405566 
267858 367858 136198 109237 118849 
139117 239117 217194 204062 200510 
349064 79634 63591 58647 449064 
402259 35471 502259 27005 33006 
289376 389376 128427 103279 89542 
346222 446222 71240 64356 71960 
362622 462622 53457 55769 65530 
243501 124202 343501 141563 147233 
197479 297479 187991 145694 171357 
309805 96447 83480 100463 409805 
357760 67559 54614 62307 457760 
192670 292670 186787 153212 174661 
235713 335713 157718 112127 158729 
235222 117934 335222 139015 172607 
268724 98913 175759 368724 87880 
427593 527593 9188 19965 15661 
385183 46761 485183 43068 39805 
217747 165325 138515 317747 160666 
449814 136 549814 101 135 
278588 378588 121157 137109 84558 
281951 381951 130154 94228 111716 
273086 132804 373086 96777 124247 
380454 54749 28207 56136 480454 
413575 25108 513575 30716 17026 
216458 124663 169378 173043 316458 
332423 51702 119213 64239 432423 
123536 217128 217732 223536 218068 
347993 84453 64461 55100 447993 
276198 116846 376198 137235 93523 
226675 143599 132734 326675 170317 
409558 31124 509558 19084 30676 
134585 234585 213292 208807 208731 
185634 285634 170364 174861 183507 
226602 326602 142418 171159 133219 
222961 322961 180519 121915 151644 
402117 35819 37045 502117 22902 
306747 54441 126793 105272 406747 
340948 100743 440948 47885 69476 
184986 284986 204624 173121 152283 
223621 149931 155524 323621 147303 
121068 219351 221068 219279 219234 
311397 91574 73014 112618 411397 
444622 544622 3605 5013 2138 
268449 368449 160941 88091 114070 
155941 217787 192060 255941 178271 
285090 142070 125303 385090 62447 
349092 449092 95108 43061 63647 
