1000000 5 1.0 10000
121200 68000 287600 245800 277400 
135200 185600 28800 175200 475200 
222600 132000 27400 134400 483600 
166800 255600 285600 247400 44600 
34400 283000 190600 122000 370000 
192200 148200 458400 40000 161200 
63600 470000 199200 100000 167200 
116800 262800 49200 301800 269400 
110800 298800 165800 397800 26800 
81800 105200 300000 205200 307800 
26800 127000 219200 436200 190800 
35800 173400 275000 347000 168800 
158000 289800 25600 150000 376600 
168600 200400 33600 454000 143400 
232600 140000 129200 271600 226600 
86800 37200 242400 314200 319400 
198800 77600 256800 268600 198200 
162200 318000 256800 112200 150800 
265600 256800 131400 323600 22600 
337200 29600 420800 103000 109400 
248600 161600 258800 288800 42200 
41800 500000 167800 169400 121000 
103400 255400 337400 33800 270000 
28800 169200 634400 105200 62400 
253000 138000 36600 325400 247000 
191800 161400 60600 135200 451000 
151000 163000 109800 141400 434800 
49200 120600 147600 88400 594200 
98800 71200 474400 157000 198600 
52000 141000 24800 205200 577000 
85400 251400 320000 74600 268600 
175200 475200 185600 28800 135200 
173400 347000 275000 35800 168800 
124000 184400 177000 469200 45400 
181200 106800 34200 328800 349000 
162800 89400 75600 193800 478400 
258800 42200 288800 248600 161600 
222800 78600 295200 90000 313400 
174400 168000 148600 440600 68400 
198800 77600 256800 198200 268600 
96000 486200 176000 186200 55600 
88400 328400 325600 238800 18800 
52000 577000 205200 24800 141000 
339000 100600 25200 186800 348400 
236000 317400 225600 135800 85200 
308000 308600 28400 229000 126000 
21000 525000 92000 196200 165800 
144000 30000 412200 208200 205600 
181000 24000 299400 378200 117400 
245800 287600 277400 68000 121200 
292800 30200 314800 229400 132800 
73000 298600 298600 79600 250200 
230200 321200 28000 91400 329200 
146000 98000 83600 328600 343800 
35600 258000 144400 306800 255200 
219400 146600 40600 55800 537600 
105200 205200 300000 81800 307800 
164400 179200 447000 146400 63000 
239600 339200 280000 22000 119200 
32400 264600 278200 312800 112000 
168600 454000 200400 33600 143400 
82000 312000 295200 79800 231000 
185400 70800 213800 505000 25000 
183200 231000 236000 167600 182200 
236400 117800 288200 70000 287600 
161800 32000 130400 383200 292600 
132200 274000 326600 239200 28000 
82400 102800 225000 296400 293400 
114200 218600 131800 227000 308400 
72800 47000 559800 133400 187000 
55600 186200 96000 486200 176000 
149400 158000 188400 446200 58000 
171000 153200 158800 464200 52800 
58800 193600 65000 168000 514600 
251400 268600 320000 74600 85400 
81000 322000 103000 282200 211800 
152000 189000 84400 440200 134400 
112400 217000 257200 195800 217600 
301400 93000 240400 42200 323000 
298200 171400 354600 145800 30000 
131400 358000 249800 154800 106000 
23600 126000 303200 296400 250800 
20200 182400 550000 185000 62400 
54600 156600 145400 471000 172400 
278200 32400 112000 312800 264600 
25200 348400 186800 339000 100600 
55000 136800 614600 160000 33600 
73200 188800 145000 573800 19200 
131200 171800 510000 19200 167800 
120400 75200 279800 223600 301000 
178400 94800 65400 526600 134800 
26800 397800 298800 110800 165800 
29200 268200 251600 150400 300600 
204000 125400 450600 67600 152400 
44600 166800 247400 255600 285600 
205400 170600 466000 24000 134000 
183600 199200 64200 22600 530400 
282200 322000 211800 103000 81000 
164800 97200 385600 28800 323600 
83800 529400 213200 24600 149000 
125000 69200 27200 559000 219600 
157400 87400 192200 434400 128600 
175800 73000 159400 445600 146200 
85400 251400 268600 74600 320000 
97600 235600 144600 284000 238200 
259200 243200 324000 25600 148000 
239200 326600 28000 132200 274000 
83600 328600 146000 343800 98000 
182600 74600 35600 210000 497200 
154000 183600 119000 481800 61600 
26600 181600 171200 153200 467400 
73000 199400 502000 96000 129600 
79800 231000 295200 312000 82000 
131800 308400 218600 114200 227000 
283400 121000 361400 39600 194600 
198200 209000 279400 21800 291600 
140000 129200 271600 226600 232600 
183200 130600 86800 45400 554000 
26200 335800 305800 91000 241200 
150800 162200 318000 112200 256800 
168000 514600 193600 58800 65000 
222400 86400 110000 513000 68200 
104400 367000 29400 124000 375200 
152800 200200 449000 73600 124400 
168000 104000 315600 390800 21600 
226800 155600 496200 93800 27600 
93000 171600 29200 506600 199600 
280000 265600 84800 340400 29200 
279200 30200 173600 147200 369800 
146200 159400 175800 73000 445600 
50000 445200 133000 200000 171800 
85800 320200 104800 138600 350600 
210600 81800 604800 77800 25000 
217600 90400 176000 254600 261400 
188600 32400 308200 99200 371600 
20800 91600 323400 225200 339000 
63000 447000 179200 164400 146400 
293400 82400 225000 296400 102800 
283600 259200 77000 358000 22200 
202400 186000 263800 77800 270000 
198800 268600 256800 198200 77600 
200800 275800 18800 273200 231400 
98800 474400 198600 157000 71200 
139600 417400 116600 152000 174400 
48000 542000 76600 143600 189800 
177000 448600 82200 144800 147400 
21600 284000 335200 268400 90800 
156600 145400 54600 471000 172400 
148400 300000 420400 23200 108000 
315600 390800 21600 168000 104000 
86200 328800 81800 285000 218200 
24000 181000 299400 378200 117400 
244800 393200 116600 213400 32000 
156000 78400 105000 470800 189800 
112200 162200 318000 150800 256800 
133200 278200 343600 159600 85400 
32400 99200 188600 371600 308200 
234400 104800 27800 301000 332000 
198400 30400 65800 514400 191000 
225000 82400 296400 293400 102800 
119200 239600 339200 22000 280000 
186000 263800 270000 77800 202400 
80000 619800 18400 208200 73600 
283600 358000 77000 22200 259200 
69600 191600 501000 177200 60600 
277400 121200 68000 245800 287600 
63000 146400 179200 447000 164400 
131000 234800 289200 226400 118600 
170800 142000 434600 95200 157400 
139600 417400 116600 152000 174400 
202400 186000 270000 263800 77800 
27200 559000 69200 219600 125000 
134600 44400 191600 529200 100200 
172000 27200 490400 201600 108800 
50400 208800 518600 135800 86400 
250200 79600 73000 298600 298600 
163000 354600 93600 29000 359800 
119600 193600 491800 30600 164400 
72600 264200 225000 113600 324600 
153800 59600 535400 168000 83200 
74600 85400 320000 251400 268600 
193000 24400 553600 74400 154600 
113000 217800 249000 304000 116200 
153200 467400 171200 181600 26600 
27200 116400 395800 310600 150000 
179600 20200 167000 546200 87000 
167800 62200 488800 96000 185200 
274000 239200 28000 132200 326600 
186000 202400 270000 77800 263800 
79600 68200 206400 166000 479800 
79000 117200 289000 303200 211600 
105000 78400 156000 470800 189800 
110000 86400 68200 222400 513000 
215600 90600 118600 288600 286600 
199600 93000 29200 171600 506600 
189800 542000 143600 48000 76600 
82000 295200 312000 79800 231000 
158800 607400 22600 123600 87600 
77800 270000 202400 186000 263800 
73000 96000 129600 502000 199400 
62200 154800 229200 507200 46600 
21000 512400 75800 176000 214800 
275000 35800 173400 168800 347000 
284000 90800 21600 335200 268400 
249800 199400 284000 197000 69800 
244800 32000 116600 213400 393200 
22200 259200 358000 77000 283600 
144600 142800 181200 116600 414800 
147600 120600 88400 49200 594200 
90000 295200 222800 313400 78600 
74600 268600 320000 85400 251400 
67800 451800 154000 146600 179800 
113600 320400 318000 226200 21800 
125200 317400 221400 258400 77600 
199200 100000 470000 167200 63600 
51600 151200 556400 206000 34800 
254400 259800 202200 211600 72000 
91400 261200 266400 179000 202000 
284000 90800 335200 21600 268400 
32600 109000 220200 149400 488800 
162200 189800 55600 84400 508000 
244000 128600 298400 100600 228400 
43600 484600 185800 170200 115800 
233400 34400 234200 230600 267400 
32400 264600 312800 278200 112000 
126000 250800 303200 296400 23600 
154800 46600 62200 229200 507200 
177400 20200 561200 178000 63200 
34400 233400 230600 234200 267400 
28400 126000 308000 308600 229000 
28800 97200 164800 323600 385600 
256800 265600 323600 22600 131400 
87200 548400 26800 101200 236400 
155400 161400 501000 56400 125800 
119800 587800 21200 72600 198600 
174200 280000 197200 258000 90600 
174200 527400 55400 164400 78600 
189000 21400 127000 168600 494000 
189000 152000 134400 84400 440200 
76400 612800 104000 19200 187600 
206000 151200 34800 556400 51600 
213000 285600 259800 208400 33200 
40600 55800 537600 146600 219400 
103000 28200 115800 378400 374600 
222800 313400 295200 78600 90000 
205400 110400 129600 508400 46200 
63200 177400 20200 178000 561200 
245800 287600 277400 68000 121200 
187000 559800 133400 72800 47000 
286600 77400 107800 308600 219600 
190800 162800 22600 156800 467000 
21600 268400 335200 284000 90800 
80600 111000 267600 307200 233600 
177600 461600 34800 173600 152400 
157400 142000 170800 434600 95200 
85400 119000 454400 164600 176600 
25600 243200 259200 324000 148000 
94200 182400 588600 61000 73800 
114400 208200 211200 255200 211000 
231000 295200 312000 82000 79800 
104800 301000 332000 234400 27800 
190800 22600 156800 467000 162800 
150800 91200 310200 160000 287800 
24600 169400 92200 504800 209000 
177400 20200 561200 178000 63200 
96000 502000 73000 129600 199400 
96000 73000 502000 129600 199400 
97200 164800 385600 323600 28800 
154000 119000 61600 183600 481800 
80800 471400 216800 95200 135800 
24400 213400 274600 283000 204600 
74800 136800 461800 158000 168600 
70800 494200 164400 120200 150400 
99600 250600 340200 157400 152200 
145200 162200 132000 145600 415000 
115800 484600 43600 185800 170200 
28200 378400 115800 374600 103000 
77600 268600 198200 256800 198800 
72400 64000 486400 166400 210800 
253000 138000 247000 36600 325400 
70000 236400 287600 288200 117800 
164400 146400 63000 179200 447000 
140400 88400 183000 565600 22600 
189800 143600 76600 542000 48000 
67800 146600 451800 179800 154000 
181000 299400 24000 117400 378200 
192000 566000 108800 62200 71000 
125800 155400 501000 56400 161400 
234800 131000 118600 289200 226400 
210800 60800 110800 539800 77800 
179200 164400 146400 447000 63000 
179200 146400 447000 164400 63000 
65200 264400 198200 221400 250800 
144400 258000 255200 306800 35600 
97200 323600 164800 385600 28800 
239600 119200 22000 280000 339200 
110800 479000 51600 220000 138600 
28800 105200 169200 62400 634400 
286600 101200 136800 105200 370200 
217800 249000 116200 113000 304000 
185800 43600 115800 170200 484600 
77400 286600 219600 308600 107800 
119800 72600 587800 21200 198600 
61400 538400 170200 59000 171000 
159600 133200 278200 85400 343600 
25200 339000 348400 100600 186800 
68800 81800 550600 132200 166600 
116600 213400 393200 32000 244800 
172200 454000 204200 47600 122000 
237600 234000 281000 95600 151800 
264200 225000 72600 113600 324600 
118200 74000 181200 149800 476800 
177000 184400 124000 469200 45400 
142800 414800 181200 116600 144600 
119000 176600 164600 454400 85400 
295200 222800 90000 313400 78600 
21400 189000 494000 127000 168600 
168800 35800 173400 347000 275000 
138600 350600 320200 104800 85800 
74000 118200 476800 149800 181200 
298800 110800 397800 165800 26800 
258400 125200 221400 317400 77600 
146000 98000 83600 343800 328600 
328800 34200 349000 181200 106800 
184400 45400 177000 469200 124000 
73000 445600 159400 146200 175800 
286600 308600 107800 219600 77400 
150400 29200 300600 251600 268200 
190400 110200 158600 471800 69000 
129600 205400 46200 110400 508400 
221200 284600 129600 286200 78400 
195400 293200 325000 86800 99600 
221400 198200 65200 264400 250800 
134400 483600 132000 27400 222600 
62200 192000 566000 71000 108800 
124600 22200 227200 536800 89200 
184400 469200 45400 177000 124000 
146400 164400 447000 63000 179200 
82000 231000 79800 312000 295200 
303200 365200 86600 91000 154000 
73200 154400 134200 439600 198600 
328600 343800 98000 83600 146000 
195400 86800 325000 99600 293200 
108800 71000 192000 62200 566000 
197000 287000 68000 183000 265000 
104000 315600 390800 168000 21600 
22000 339200 239600 280000 119200 
193800 162800 89400 75600 478400 
112000 278200 312800 32400 264600 
264600 266000 61400 187800 220200 
104800 234400 301000 332000 27800 
182600 210000 35600 74600 497200 
155600 226800 496200 27600 93800 
24800 141000 52000 205200 577000 
149000 83800 529400 213200 24600 
190600 104000 502200 22000 181200 
23600 296400 250800 126000 303200 
40600 146600 219400 55800 537600 
150800 318000 162200 256800 112200 
144600 142800 181200 414800 116600 
144600 97600 284000 235600 238200 
27800 301000 234400 332000 104800 
206000 34800 51600 556400 151200 
227400 78800 534800 125200 33800 
29000 359800 93600 354600 163000 
115800 170200 185800 484600 43600 
26800 219200 190800 436200 127000 
170800 157400 95200 142000 434600 
323600 164800 28800 97200 385600 
158800 123600 607400 87600 22600 
218600 227000 114200 131800 308400 
29400 104400 367000 124000 375200 
256800 268600 77600 198800 198200 
26800 219200 127000 190800 436200 
90000 222800 295200 313400 78600 
139600 417400 152000 174400 116600 
190800 26800 436200 219200 127000 
171000 464200 153200 158800 52800 
75600 162800 89400 478400 193800 
35600 349600 360400 97400 157000 
167800 131200 510000 19200 171800 
72600 21200 587800 198600 119800 
95600 234000 237600 151800 281000 
259200 324000 148000 25600 243200 
27800 301000 234400 104800 332000 
207600 109400 516200 26200 140600 
37200 175000 273400 186400 328000 
251400 74600 268600 85400 320000 
171800 133000 50000 445200 200000 
173600 369800 147200 279200 30200 
188600 308200 99200 32400 371600 
114200 308400 218600 227000 131800 
176600 85400 119000 454400 164600 
156800 190800 467000 162800 22600 
141800 183600 148400 76200 450000 
273400 328000 175000 186400 37200 
197000 199400 69800 249800 284000 
301400 323000 42200 240400 93000 
158000 136800 461800 168600 74800 
308000 308600 229000 28400 126000 
93200 138600 362000 143800 262400 
201400 268800 252000 73200 204600 
226200 318000 21800 320400 113600 
155400 125800 161400 56400 501000 
25000 81800 210600 77800 604800 
144600 235600 284000 238200 97600 
97400 349600 360400 157000 35600 
286600 107800 308600 219600 77400 
45400 554000 130600 183200 86800 
167800 121000 500000 169400 41800 
86800 130600 45400 183200 554000 
85400 176600 164600 119000 454400 
316400 165200 89200 404400 24800 
55800 537600 40600 219400 146600 
106800 253200 197200 248600 194200 
150800 310200 287800 160000 91200 
23800 311800 325200 87600 251600 
167800 510000 131200 19200 171800 
171800 32000 101600 314000 380600 
315600 21600 104000 168000 390800 
183600 199200 530400 64200 22600 
21600 660600 77800 94200 145800 
158800 153200 464200 171000 52800 
164600 119000 454400 176600 85400 
83600 488200 70800 206400 151000 
97400 35600 360400 349600 157000 
231000 295200 79800 312000 82000 
145600 132000 145200 415000 162200 
83600 151000 488200 70800 206400 
79600 68200 206400 479800 166000 
367000 375200 29400 124000 104400 
190800 127000 219200 26800 436200 
164400 78600 174200 55400 527400 
146200 445600 175800 73000 159400 
122000 204200 454000 47600 172200 
170600 24000 466000 205400 134000 
161400 191800 135200 451000 60600 
182400 20200 62400 550000 185000 
81800 218200 86200 285000 328800 
185000 550000 62400 182400 20200 
303200 154000 91000 86600 365200 
91400 28000 230200 321200 329200 
47000 559800 133400 72800 187000 
262800 301800 269400 49200 116800 
176000 254600 217600 90400 261400 
189800 55600 508000 162200 84400 
110800 165800 397800 298800 26800 
77800 110800 60800 210800 539800 
209000 21800 198200 291600 279400 
146600 219400 55800 40600 537600 
280000 119200 339200 239600 22000 
26600 181600 171200 153200 467400 
32000 292600 161800 383200 130400 
140400 565600 22600 183000 88400 
113600 324600 72600 264200 225000 
151200 34800 556400 206000 51600 
135800 216800 80800 95200 471400 
149400 109000 32600 220200 488800 
186800 100600 339000 348400 25200 
34400 283000 190600 370000 122000 
35800 168800 347000 173400 275000 
367000 104400 124000 29400 375200 
171800 167800 19200 131200 510000 
265000 287000 183000 197000 68000 
24200 69800 185600 521800 198600 
162200 84400 189800 508000 55600 
174400 148600 68400 168000 440600 
104000 315600 21600 168000 390800 
198600 154400 73200 439600 134200 
254600 176000 90400 217600 261400 
186200 176000 486200 55600 96000 
32000 171800 380600 314000 101600 
25000 328000 80400 258200 308400 
199200 22600 64200 183600 530400 
95200 434600 157400 170800 142000 
187600 19200 612800 104000 76400 
21000 176000 214800 75800 512400 
247400 285600 166800 255600 44600 
136800 158000 461800 168600 74800 
78800 32600 267600 313000 308000 
176600 119000 164600 454400 85400 
124000 104400 375200 367000 29400 
94200 588600 73800 182400 61000 
166400 72400 210800 486400 64000 
94200 73800 61000 588600 182400 
166400 64000 210800 486400 72400 
62200 507200 229200 154800 46600 
205400 134000 170600 24000 466000 
130400 292600 32000 383200 161800 
182400 550000 20200 185000 62400 
303200 91000 154000 86600 365200 
116600 174400 417400 139600 152000 
110200 471800 190400 69000 158600 
72400 166400 64000 486400 210800 
184400 124000 45400 469200 177000 
175200 135200 475200 185600 28800 
182600 35600 74600 497200 210000 
58800 65000 168000 514600 193600 
158000 188400 446200 58000 149400 
90600 118600 288600 215600 286600 
72400 64000 210800 486400 166400 
146600 451800 67800 179800 154000 
85400 159600 278200 133200 343600 
85200 225600 135800 236000 317400 
145200 147400 62200 188600 456600 
176000 75800 214800 21000 512400 
286600 77400 308600 219600 107800 
229400 132800 30200 292800 314800 
21200 119800 72600 198600 587800 
284600 221200 78400 129600 286200 
138600 362000 262400 143800 93200 
178400 65400 526600 94800 134800 
219400 537600 146600 55800 40600 
123200 218600 79600 18800 559800 
198200 256800 198800 77600 268600 
68200 166000 206400 79600 479800 
145000 188800 19200 73200 573800 
149800 181200 476800 74000 118200 
176000 75800 512400 21000 214800 
88400 120600 594200 147600 49200 
337200 109400 420800 29600 103000 
190800 127000 436200 26800 219200 
77400 286600 308600 107800 219600 
103400 255400 33800 337400 270000 
239200 240600 91000 135600 293600 
126800 406600 170800 157400 138400 
131000 118600 289200 226400 234800 
113600 318000 21800 226200 320400 
49200 301800 262800 269400 116800 
286600 215600 288600 90600 118600 
231400 273200 275800 200800 18800 
120600 49200 147600 88400 594200 
167800 19200 171800 510000 131200 
61400 538400 59000 170200 171000 
300000 148400 23200 108000 420400 
76400 187600 19200 104000 612800 
315600 104000 168000 21600 390800 
65400 178400 134800 526600 94800 
105200 169200 62400 28800 634400 
186000 202400 270000 263800 77800 
46200 508400 110400 129600 205400 
28000 326600 132200 274000 239200 
167600 182200 236000 231000 183200 
154000 183600 481800 119000 61600 
236400 87200 101200 548400 26800 
325600 88400 238800 328400 18800 
49200 269400 301800 262800 116800 
81800 210600 25000 77800 604800 
56400 155400 125800 501000 161400 
23200 420400 148400 108000 300000 
172400 156600 471000 54600 145400 
76400 187600 612800 104000 19200 
145000 73200 573800 188800 19200 
132000 145600 162200 145200 415000 
143400 454000 33600 168600 200400 
108000 23200 300000 420400 148400 
268600 85400 320000 74600 251400 
135800 208800 86400 518600 50400 
149400 32600 220200 109000 488800 
132000 134400 27400 483600 222600 
200000 445200 133000 50000 171800 
28800 323600 97200 385600 164800 
109000 488800 220200 32600 149400 
244000 100600 298400 228400 128600 
25000 77800 604800 210600 81800 
81000 322000 103000 211800 282200 
167000 20200 87000 179600 546200 
63600 100000 199200 167200 470000 
193800 75600 162800 89400 478400 
85400 159600 343600 133200 278200 
138600 51600 479000 220000 110800 
251600 325200 87600 311800 23800 
172400 54600 156600 471000 145400 
86800 242400 37200 314200 319400 
135800 86400 518600 50400 208800 
201400 175800 19200 68000 535600 
135200 451000 161400 60600 191800 
250800 221400 198200 264400 65200 
97800 435400 130200 150600 186000 
221400 250800 264400 198200 65200 
198600 185600 521800 24200 69800 
236400 70000 287600 117800 288200 
93000 240400 301400 42200 323000 
156800 162800 467000 22600 190800 
201400 252000 268800 73200 204600 
286600 101200 136800 370200 105200 
248600 258800 161600 288800 42200 
73200 268800 201400 252000 204600 
24800 316400 404400 89200 165200 
26600 309000 160000 172600 331800 
323400 20800 91600 225200 339000 
150000 395800 310600 116400 27200 
72400 210800 486400 166400 64000 
303200 86600 154000 91000 365200 
119600 193600 30600 164400 491800 
188600 145200 147400 456600 62200 
161200 148200 40000 458400 192200 
175200 28800 135200 475200 185600 
107800 219600 77400 308600 286600 
193600 491800 119600 30600 164400 
315600 168000 390800 21600 104000 
22200 259200 283600 77000 358000 
191800 451000 135200 60600 161400 
90400 261400 176000 217600 254600 
144800 147400 448600 82200 177000 
108800 192000 566000 62200 71000 
22000 181200 190600 104000 502200 
193800 478400 75600 162800 89400 
42200 258800 288800 161600 248600 
89200 24800 316400 404400 165200 
140000 271600 129200 232600 226600 
141400 151000 163000 109800 434800 
81800 105200 307800 205200 300000 
22600 88400 140400 565600 183000 
232600 226600 129200 140000 271600 
198800 198200 268600 77600 256800 
42200 161600 258800 288800 248600 
168600 454000 143400 33600 200400 
211600 79000 289000 303200 117200 
62400 550000 20200 185000 182400 
183200 86800 554000 45400 130600 
158000 136800 461800 74800 168600 
86600 154000 91000 303200 365200 
21600 90800 284000 268400 335200 
211800 322000 282200 103000 81000 
287800 160000 150800 310200 91200 
51600 34800 556400 151200 206000 
177000 184400 45400 469200 124000 
206400 79600 166000 68200 479800 
73200 145000 573800 188800 19200 
28000 274000 132200 326600 239200 
68000 535600 19200 175800 201400 
93600 29000 354600 163000 359800 
295200 78600 222800 313400 90000 
175800 73000 159400 146200 445600 
207800 67400 117000 581200 26600 
222600 134400 483600 27400 132000 
140400 183000 565600 22600 88400 
154800 46600 229200 62200 507200 
284000 335200 268400 21600 90800 
270000 33800 255400 103400 337400 
157400 166200 20000 176200 480200 
126800 170800 406600 157400 138400 
205200 24800 52000 141000 577000 
62600 83600 164600 483000 206200 
305800 26200 91000 241200 335800 
150000 25600 158000 289800 376600 
198400 30400 514400 191000 65800 
78600 295200 222800 313400 90000 
162800 190800 467000 22600 156800 
189000 127000 494000 168600 21400 
209000 291600 279400 21800 198200 
59000 538400 61400 170200 171000 
293400 102800 82400 225000 296400 
198600 185600 521800 69800 24200 
149400 158000 446200 188400 58000 
323600 385600 164800 28800 97200 
65200 198200 264400 250800 221400 
227400 78800 534800 125200 33800 
68200 206400 166000 479800 79600 
134400 440200 84400 152000 189000 
91000 86600 365200 303200 154000 
20800 225200 339000 91600 323400 
19200 175800 535600 201400 68000 
83200 168000 59600 535400 153800 
22000 280000 339200 119200 239600 
93600 359800 29000 163000 354600 
199200 63600 470000 167200 100000 
143800 93200 262400 138600 362000 
145200 188600 147400 62200 456600 
168000 174400 148600 440600 68400 
99200 371600 308200 188600 32400 
24000 117400 378200 299400 181000 
268200 29200 251600 150400 300600 
207600 140600 516200 109400 26200 
242400 314200 37200 319400 86800 
149400 188400 158000 58000 446200 
20800 339000 323400 91600 225200 
339000 25200 348400 100600 186800 
91400 266400 179000 202000 261200 
219600 125000 27200 559000 69200 
158000 150000 376600 25600 289800 
22600 256800 131400 265600 323600 
157400 192200 128600 87400 434400 
241200 26200 91000 305800 335800 
199400 284000 197000 69800 249800 
76200 183600 148400 141800 450000 
105200 81800 205200 307800 300000 
179600 167000 20200 546200 87000 
87600 158800 607400 22600 123600 
41800 121000 500000 167800 169400 
198600 24200 185600 521800 69800 
109800 163000 151000 141400 434800 
219400 537600 55800 40600 146600 
44600 285600 255600 247400 166800 
284000 90800 268400 21600 335200 
130200 186000 435400 97800 150600 
83200 168000 153800 59600 535400 
85200 236000 225600 317400 135800 
80800 95200 135800 216800 471400 
52000 205200 24800 141000 577000 
188600 145200 62200 456600 147400 
124600 227200 536800 22200 89200 
283600 22200 77000 358000 259200 
158600 110200 190400 69000 471800 
44600 166800 285600 255600 247400 
249000 304000 217800 113000 116200 
152400 125400 67600 450600 204000 
105200 81800 300000 205200 307800 
250200 79600 73000 298600 298600 
244800 32000 393200 213400 116600 
147400 145200 456600 188600 62200 
176000 486200 96000 55600 186200 
200400 143400 33600 168600 454000 
124400 449000 73600 200200 152800 
85200 502800 173200 40400 198400 
144800 448600 82200 147400 177000 
206400 79600 166000 479800 68200 
34800 461600 177600 152400 173600 
20200 167000 546200 87000 179600 
30600 119600 491800 164400 193600 
213400 204600 24400 274600 283000 
186400 175000 273400 37200 328000 
333400 410400 111000 122000 23200 
78600 527400 164400 55400 174200 
96000 488800 167800 185200 62200 
135800 85200 317400 236000 225600 
30200 369800 173600 279200 147200 
151000 83600 206400 488200 70800 
134000 205400 466000 24000 170600 
218600 18800 79600 559800 123200 
295200 79800 231000 312000 82000 
21600 284000 90800 268400 335200 
28000 329200 230200 91400 321200 
198200 209000 279400 21800 291600 
150800 91200 310200 160000 287800 
82200 448600 177000 144800 147400 
99600 86800 325000 293200 195400 
310600 150000 27200 116400 395800 
238200 235600 144600 284000 97600 
84400 508000 189800 162200 55600 
198200 256800 77600 198800 268600 
151000 141400 434800 109800 163000 
172000 108800 490400 201600 27200 
144800 448600 147400 177000 82200 
146600 537600 219400 55800 40600 
300000 307800 81800 205200 105200 
219400 537600 40600 55800 146600 
27400 396400 231400 135600 209200 
74600 210000 35600 497200 182600 
187800 264600 61400 220200 266000 
99600 293200 86800 325000 195400 
106000 249800 358000 154800 131400 
198600 67400 608600 102000 23400 
173600 152400 34800 461600 177600 
286600 219600 308600 107800 77400 
158600 110200 69000 471800 190400 
73000 146200 175800 445600 159400 
189000 134400 84400 440200 152000 
171400 354600 30000 298200 145800 
231400 27400 135600 209200 396400 
188600 147400 456600 145200 62200 
239200 135600 91000 240600 293600 
231400 200800 273200 275800 18800 
21800 320400 113600 318000 226200 
144600 235600 238200 97600 284000 
221200 284600 129600 78400 286200 
190800 156800 162800 22600 467000 
61000 588600 73800 182400 94200 
113600 225000 72600 324600 264200 
182400 73800 61000 94200 588600 
20200 177400 63200 561200 178000 
88400 325600 238800 18800 328400 
73000 250200 298600 298600 79600 
193600 58800 168000 65000 514600 
256800 198200 268600 198800 77600 
293200 99600 195400 325000 86800 
229400 292800 132800 314800 30200 
198200 291600 209000 21800 279400 
81800 263400 215400 221000 218400 
25600 259200 324000 148000 243200 
226400 234800 131000 118600 289200 
218200 86200 81800 285000 328800 
217800 116200 249000 113000 304000 
105000 156000 470800 189800 78400 
161200 40000 458400 148200 192200 
32600 78800 267600 313000 308000 
195400 86800 325000 293200 99600 
101600 314000 171800 380600 32000 
85400 278200 159600 343600 133200 
236400 26800 101200 548400 87200 
168000 148600 68400 174400 440600 
124000 375200 367000 29400 104400 
225200 96800 126400 317800 233800 
200200 152800 73600 124400 449000 
67400 26600 117000 207800 581200 
167800 62200 185200 96000 488800 
22200 259200 283600 77000 358000 
210000 182600 497200 74600 35600 
98000 343800 146000 328600 83600 
274000 326600 239200 132200 28000 
177400 63200 20200 561200 178000 
99600 293200 195400 86800 325000 
25000 77800 81800 210600 604800 
110000 216600 25200 332400 315800 
123200 218600 18800 559800 79600 
121200 68000 277400 287600 245800 
264600 266000 61400 187800 220200 
116800 262800 49200 301800 269400 
268400 90800 284000 335200 21600 
51600 220000 110800 138600 479000 
106800 328800 349000 34200 181200 
145600 145200 132000 415000 162200 
181600 153200 467400 171200 26600 
136800 614600 160000 55000 33600 
193000 154600 24400 74400 553600 
197200 248600 253200 106800 194200 
205600 144000 208200 412200 30000 
145400 471000 156600 172400 54600 
208800 518600 86400 135800 50400 
94800 178400 65400 526600 134800 
61000 73800 94200 588600 182400 
166600 132200 81800 68800 550600 
192200 128600 434400 87400 157400 
314000 32000 380600 171800 101600 
135800 236000 85200 225600 317400 
60600 191800 135200 451000 161400 
144800 147400 82200 448600 177000 
29200 280000 84800 340400 265600 
95200 157400 142000 170800 434600 
113600 320400 21800 318000 226200 
70000 288200 236400 117800 287600 
30200 132800 229400 292800 314800 
37200 314200 242400 319400 86800 
239200 91000 293600 240600 135600 
135200 185600 175200 475200 28800 
168600 454000 143400 33600 200400 
41800 167800 169400 500000 121000 
251600 23800 87600 311800 325200 
94200 182400 61000 588600 73800 
166200 20000 157400 480200 176200 
26600 181600 171200 467400 153200 
234400 301000 104800 332000 27800 
185000 550000 182400 62400 20200 
202400 186000 270000 77800 263800 
168800 35800 173400 275000 347000 
76600 143600 189800 48000 542000 
188800 573800 73200 145000 19200 
209000 198200 291600 279400 21800 
238400 314800 251400 123000 72400 
255600 247400 285600 44600 166800 
211600 254400 202200 259800 72000 
40400 502800 173200 85200 198400 
148400 109200 357000 23800 361600 
242400 37200 86800 314200 319400 
74400 193000 24400 553600 154600 
25600 148000 243200 259200 324000 
41800 167800 169400 500000 121000 
74400 24400 193000 553600 154600 
224600 483200 54000 96800 141400 
179800 154000 146600 451800 67800 
254400 202200 259800 211600 72000 
264200 324600 225000 72600 113600 
121200 68000 277400 287600 245800 
198400 173200 40400 85200 502800 
85400 164600 119000 454400 176600 
18800 273200 200800 275800 231400 
177000 469200 124000 45400 184400 
217800 113000 304000 249000 116200 
96000 502000 73000 199400 129600 
33800 227400 534800 125200 78800 
208400 33200 259800 213000 285600 
68200 79600 479800 206400 166000 
44600 166800 285600 255600 247400 
